========================================
Citation:
Pierre, JP, Dashtian, H, &amp; Young, MH. Texas Soil Observation Network (TxSON).
File Created/Processed: 2026-02-24 15:29:17
========================================
"TOA5","CR1000_6","CR1000","65795","CR1000.Std.32.05","CPU:CR1000_6_v2.CR1","12214","Hourly_met"
"TIMESTAMP","RECORD","Rain_mm_Tot","AirTC_Avg","RH","WS_ms_S_WVT","WindDir_D1_WVT","SlrW_Avg","ETos","Rso"
"TS","RN","mm","Deg C","%","meters/second","Deg","W/m^2","mm","MJ/m²"
"","","Tot","Avg","Smp","WVc","WVc","Avg","ETXs","Rso"
"2018-05-22 12:00:00",11447,0,27.72,57.13,2.253,169.7,691.7,0.541,3.559
"2018-05-22 13:00:00",11448,0,28.84,47.56,2.364,171.4,942,0.718,3.459
"2018-05-22 14:00:00",11449,0,29.84,43.01,2.43,150.5,963,0.752,3.144
"2018-05-22 15:00:00",11450,0,30.29,41.02,2.807,150.9,870,0.704,2.633
"2018-05-22 16:00:00",11451,0,30.01,44.05,2.576,141.6,569.8,0.479,1.964
"2018-05-22 17:00:00",11452,0,30.47,41.39,2.408,154.8,540.4,0.459,1.209
"2018-05-22 18:00:00",11453,0,29.49,48.23,2.371,130.4,302.9,0.274,0.455
"2018-05-22 19:00:00",11454,0,28.17,56.42,2.173,131.4,111.1,0.083,0
"2018-05-22 20:00:00",11455,0,26.08,63.43,2.154,139.6,4.248,0.034,0
"2018-05-22 21:00:00",11456,0,24.6,67.39,0.928,129.6,0,-0.002,0
"2018-05-22 22:00:00",11457,0,23.68,71.03,1.214,139.8,0,0.002,0
"2018-05-22 23:00:00",11458,0,23.16,75.55,1.651,136.4,0,0.007,0
"2018-05-23 00:00:00",11459,0,22.61,79.79,2.07,144.3,0,0.008,0
"2018-05-23 01:00:00",11460,0,22.12,83.6,1.789,147.4,0,0,0
"2018-05-23 02:00:00",11461,0,21.55,88.2,1.591,164.1,0,-0.006,0
"2018-05-23 03:00:00",11462,0,21.13,86.9,1.864,174.8,0,-0.006,0
"2018-05-23 04:00:00",11463,0,20.84,89.3,1.601,171,0,-0.009,0
"2018-05-23 05:00:00",11464,0,20.46,90.3,0.876,181.3,0,-0.017,0
"2018-05-23 06:00:00",11465,0,20.4,89.4,0.772,183.1,3.471,0.01,0.413
"2018-05-23 07:00:00",11466,0,21.25,83.3,0.666,174.4,87.3,0.067,1.148
"2018-05-23 08:00:00",11467,0,22.68,71.1,1.967,180.8,227.9,0.17,1.899
"2018-05-23 09:00:00",11468,0,24.6,59.38,2.597,179.1,523.7,0.379,2.575
"2018-05-23 10:00:00",11469,0,26.28,62.15,2.268,182.8,651.3,0.488,3.105
"2018-05-23 11:00:00",11470,0,26.91,57.93,2.259,166.5,673.2,0.518,3.446
"2018-05-23 12:00:00",11471,0,28.31,52.54,2.02,161.5,903,0.682,3.566
"2018-05-23 13:00:00",11472,0,28.75,45.97,1.702,147.4,730.2,0.573,3.466
"2018-05-23 14:00:00",11473,0,29.95,46.21,1.976,126.7,916,0.711,3.147
"2018-05-23 15:00:00",11474,0,29.94,47.42,2.152,102.8,701.6,0.562,2.629
"2018-05-23 16:00:00",11475,0,30.4,41.69,2.129,117.2,680.2,0.55,1.969
"2018-05-23 17:00:00",11476,0,30.77,38.56,2.127,118.8,517.3,0.438,1.22
"2018-05-23 18:00:00",11477,0,30.37,42.91,2.255,124.5,316.8,0.291,0.464
"2018-05-23 19:00:00",11478,0,28.26,60.23,2.088,112.9,70.61,0.072,0
"2018-05-23 20:00:00",11479,0,25.95,68.78,2.34,119.7,4.973,0.032,0
"2018-05-23 21:00:00",11480,0,24.63,72.07,1.571,133.9,0,0.009,0
"2018-05-23 22:00:00",11481,0,23.66,77.54,1.294,138.1,0,0,0
"2018-05-23 23:00:00",11482,0,23.01,81.9,0.555,161.9,0,-0.017,0
"2018-05-24 00:00:00",11483,0,22.16,85.1,0.103,168,0,-0.027,0
"2018-05-24 01:00:00",11484,0,21.66,87.5,0.057,176.1,0,-0.028,0
"2018-05-24 02:00:00",11485,0,21.56,89.7,0.27,166.3,0,-0.024,0
"2018-05-24 03:00:00",11486,0,21.39,91.6,0.285,182.1,0,-0.024,0
"2018-05-24 04:00:00",11487,0,21.28,91.5,0.462,168,0,-0.022,0
"2018-05-24 05:00:00",11488,0,21.32,91.3,0.519,153.4,0,-0.021,0
"2018-05-24 06:00:00",11489,0,21.55,89.6,0.405,169.4,2.447,0.006,0.414
"2018-05-24 07:00:00",11490,0,22.08,86.1,0.801,183.6,41.5,0.038,1.146
"2018-05-24 08:00:00",11491,0,22.95,75.75,1.828,191.3,173.3,0.139,1.897
"2018-05-24 09:00:00",11492,0,24.3,72.42,2.083,214.9,319.3,0.248,2.568
"2018-05-24 10:00:00",11493,0,25.17,63.12,1.695,218.6,407.2,0.314,3.095
"2018-05-24 11:00:00",11494,0,27.21,57.29,1.749,193.7,659.6,0.501,3.431
"2018-05-24 12:00:00",11495,0,28.45,56.05,1.761,179.4,746.3,0.579,3.561
"2018-05-24 13:00:00",11496,0,29.28,48.43,1.625,165.3,819,0.634,3.458
"2018-05-24 14:00:00",11497,0,30.25,47.42,1.594,133.5,936,0.722,3.146
"2018-05-24 15:00:00",11498,0,30.31,40.35,1.205,98.3,609.7,0.481,2.636
"2018-05-24 16:00:00",11499,0,31.52,38.8,1.388,131.8,723.9,0.57,1.975
"2018-05-24 17:00:00",11500,0,31.89,40.11,1.229,127.3,571.2,0.448,1.219
"2018-05-24 18:00:00",11501,0,31.15,40.68,1.299,116.3,329.1,0.259,0.468
"2018-05-24 19:00:00",11502,0,30.23,49.17,0.833,117.5,125.3,0.056,0
"2018-05-24 20:00:00",11503,0,25.73,72.29,0.032,105.2,1.571,-0.033,0
"2018-05-24 21:00:00",11504,0,22.5,80.4,0,0,0,-0.032,0
"2018-05-24 22:00:00",11505,0,23.83,62.71,0.255,176.7,0.435,-0.024,0
"2018-05-24 23:00:00",11506,0,24.65,67.39,0.437,172.8,0,-0.018,0
"2018-05-25 00:00:00",11507,0,23.71,76.02,0.207,179.1,0,-0.026,0
"2018-05-25 01:00:00",11508,0,23.12,80.6,0.265,172.3,0,-0.024,0
"2018-05-25 02:00:00",11509,0,22.73,84.6,0.235,171.4,0,-0.024,0
"2018-05-25 03:00:00",11510,0,22.68,86.1,0.547,169.8,0,-0.019,0
"2018-05-25 04:00:00",11511,0,22.97,85.8,1.093,183.3,0,-0.011,0
"2018-05-25 05:00:00",11512,0,22.79,86.3,1.136,189.6,0,-0.01,0
"2018-05-25 06:00:00",11513,0,22.05,86.4,1.278,208.7,4.82,0.019,0.418
"2018-05-25 07:00:00",11514,0,22.42,80.1,1.435,234.2,110.3,0.088,1.151
"2018-05-25 08:00:00",11515,0,24.61,65.08,2.193,220.4,309.7,0.239,1.903
"2018-05-25 09:00:00",11516,0,26.59,60.56,3.111,212.2,526.4,0.413,2.572
"2018-05-25 10:00:00",11517,0,28.42,57.93,2.941,204.4,720.2,0.561,3.087
"2018-05-25 11:00:00",11518,0,29.53,54.63,2.782,210,865,0.675,3.422
"2018-05-25 12:00:00",11519,0,31.22,44.32,1.851,199.8,958,0.755,3.554
"2018-05-25 13:00:00",11520,0,31.95,45.64,1.757,220.3,1002,0.797,3.458
"2018-05-25 14:00:00",11521,0,32.44,38.97,1.77,161.8,865,0.7,3.139
"2018-05-25 15:00:00",11522,0,33.23,33.98,1.739,137.6,900,0.736,2.638
"2018-05-25 16:00:00",11523,0,33.76,33.81,1.362,127.7,720.6,0.586,1.976
"2018-05-25 17:00:00",11524,0,33.75,37.18,1.751,151.7,548.1,0.469,1.223
"2018-05-25 18:00:00",11525,0,32.91,38.53,1.792,134.4,327.4,0.293,0.473
"2018-05-25 19:00:00",11526,0,31.95,42.6,1.264,148.8,124.1,0.079,0
"2018-05-25 20:00:00",11527,0,29.57,50.79,1.104,135,6.385,0.02,0
"2018-05-25 21:00:00",11528,0,28.25,52.27,1.707,132.6,0,0.035,0
"2018-05-25 22:00:00",11529,0,26.77,61.03,1.171,108.2,0,0.011,0
"2018-05-25 23:00:00",11530,0,26.62,58.54,2.711,198,0,0.05,0
"2018-05-26 00:00:00",11531,0,25.13,66.18,1.114,220,0,0.005,0
"2018-05-26 01:00:00",11532,0,24.8,67.36,1.479,25.82,0,0.012,0
"2018-05-26 02:00:00",11533,0,24.11,75.72,0.733,82.2,0,-0.01,0
"2018-05-26 03:00:00",11534,0,22.48,80.7,0.074,117.3,0,-0.029,0
"2018-05-26 04:00:00",11535,0,23.48,76.83,1.318,197,0,0,0
"2018-05-26 05:00:00",11536,0,23,77.3,2.26,224.5,0,0.011,0
"2018-05-26 06:00:00",11537,0,22.83,80.5,2.519,245,5.083,0.047,0.423
"2018-05-26 07:00:00",11538,0,23.55,74.82,2.597,240.2,127.1,0.12,1.155
"2018-05-26 08:00:00",11539,0,26,65.68,3.144,228.5,334.4,0.275,1.898
"2018-05-26 09:00:00",11540,0,28.31,58.84,3.557,219.2,549.5,0.456,2.566
"2018-05-26 10:00:00",11541,0,30.34,52.11,2.872,207.1,730.1,0.6,3.088
"2018-05-26 11:00:00",11542,0,31.93,45.6,2.42,190.7,869,0.715,3.426
"2018-05-26 12:00:00",11543,0,33.09,39.88,1.839,196,952,0.776,3.548
"2018-05-26 13:00:00",11544,0,34.36,35.53,1.521,155,982,0.806,3.479
"2018-05-26 14:00:00",11545,0,34.97,30.37,1.749,150,954,0.8,3.172
"2018-05-26 15:00:00",11546,0,35.44,28.02,1.732,159.3,864,0.733,2.657
"2018-05-26 16:00:00",11547,0,35.93,29.09,1.822,169.7,726.5,0.633,1.992
"2018-05-26 17:00:00",11548,0,35.92,29.4,1.677,166.1,545.2,0.481,1.236
"2018-05-26 18:00:00",11549,0,35.29,31.25,1.688,143.9,332.9,0.308,0.483
"2018-05-26 19:00:00",11550,0,33.7,39.07,1.505,168.9,121.2,0.096,0
"2018-05-26 20:00:00",11551,0,30.83,45.74,0.531,172.3,8.25,-0.005,0
"2018-05-26 21:00:00",11552,0,29.11,49.04,0.713,167.8,0,0,0
"2018-05-26 22:00:00",11553,0,28.42,51.33,1.17,186.7,0,0.018,0
"2018-05-26 23:00:00",11554,0,27.39,53.52,0.98,170.8,0,0.008,0
"2018-05-27 00:00:00",11555,0,27.16,57.53,1.899,170.3,0,0.035,0
"2018-05-27 01:00:00",11556,0,26.3,64.94,2.27,178.8,0,0.035,0
"2018-05-27 02:00:00",11557,0,25.2,67.69,1.883,183.5,0,0.02,0
"2018-05-27 03:00:00",11558,0,24.54,61.46,2.016,183.6,0,0.025,0
"2018-05-27 04:00:00",11559,0,23.75,63.08,1.811,201.2,0,0.021,0
"2018-05-27 05:00:00",11560,0,22.97,64.96,2.305,214.7,0,0.027,0
"2018-05-27 06:00:00",11561,0,22.38,67.39,1.684,227.5,5.585,0.052,0.432
"2018-05-27 07:00:00",11562,0,23.43,68.33,2.318,224.1,126.5,0.133,1.169
"2018-05-27 08:00:00",11563,0,25.91,57.19,2.006,206.4,331.5,0.268,1.914
"2018-05-27 09:00:00",11564,0,28.11,54.97,2.13,188.5,540.6,0.432,2.579
"2018-05-27 10:00:00",11565,0,29.8,48.64,2.172,160.6,725.2,0.579,3.097
"2018-05-27 11:00:00",11566,0,31.15,46.85,2.199,159.9,866,0.697,3.43
"2018-05-27 12:00:00",11567,0,32.48,45.03,1.947,167.8,936,0.761,3.554
"2018-05-27 13:00:00",11568,0,33.28,39.74,2.184,156,923,0.768,3.453
"2018-05-27 14:00:00",11569,0,33.83,37.45,2.166,153.7,961,0.804,3.148
"2018-05-27 15:00:00",11570,0,34.55,32.43,2.295,143.4,874,0.754,2.648
"2018-05-27 16:00:00",11571,0,35.29,31.52,2.403,176.3,734.4,0.661,1.988
"2018-05-27 17:00:00",11572,0,35.05,31.65,2.124,163.5,549.2,0.501,1.239
"2018-05-27 18:00:00",11573,0,34.35,33.57,2.169,146.7,336.9,0.334,0.487
"2018-05-27 19:00:00",11574,0,32.82,42.44,1.959,128.2,132.9,0.114,0
"2018-05-27 20:00:00",11575,0,30.35,48.26,1.327,122.2,8.87,0.032,0
"2018-05-27 21:00:00",11576,0,29.15,49.38,1.209,146.6,0,0.021,0
"2018-05-27 22:00:00",11577,0,28.34,52.88,1.433,146.1,0,0.026,0
"2018-05-27 23:00:00",11578,0,27.5,54.73,1.482,143,0,0.025,0
"2018-05-28 00:00:00",11579,0,26.63,61.61,1.15,158.8,0,0.011,0
"2018-05-28 01:00:00",11580,0,25.15,67.96,0.451,158.7,0,-0.017,0
"2018-05-28 02:00:00",11581,0,24.58,68.4,0.896,165.7,0,-0.004,0
"2018-05-28 03:00:00",11582,0,24.22,63.92,1.37,185.6,0,0.008,0
"2018-05-28 04:00:00",11583,0,23.54,65.5,1.476,188.8,0,0.01,0
"2018-05-28 05:00:00",11584,0,23.09,66.11,1.428,195.2,0,0.009,0
"2018-05-28 06:00:00",11585,0,22.39,67.32,0.928,222.1,6.191,0.032,0.435
"2018-05-28 07:00:00",11586,0,23.86,51.71,1.034,235.3,126.1,0.116,1.18
"2018-05-28 08:00:00",11587,0,26.84,46.24,1.658,209.8,330.8,0.282,1.938
"2018-05-28 09:00:00",11588,0,28.85,48.84,2.558,205.3,544.5,0.466,2.601
"2018-05-28 10:00:00",11589,0,30.37,45.06,2.547,182,729.4,0.604,3.11
"2018-05-28 11:00:00",11590,0,31.46,43.51,2.365,169.7,868,0.713,3.45
"2018-05-28 12:00:00",11591,0,32.29,39.47,2.126,142.7,917,0.756,3.579
"2018-05-28 13:00:00",11592,0,32.89,36.37,2.127,130.3,942,0.78,3.485
"2018-05-28 14:00:00",11593,0,33.34,34.82,1.979,104.4,873,0.727,3.167
"2018-05-28 15:00:00",11594,0,33.93,33.47,2.118,99,830,0.706,2.653
"2018-05-28 16:00:00",11595,0,34.08,33.14,2.208,107.8,697.1,0.609,1.992
"2018-05-28 17:00:00",11596,0,34,33.34,2.267,101.9,543.4,0.494,1.242
"2018-05-28 18:00:00",11597,0,33.52,37.15,2.189,103.2,334.8,0.326,0.492
"2018-05-28 19:00:00",11598,0,32.19,41.73,1.917,112.7,130.6,0.107,0
"2018-05-28 20:00:00",11599,0,29.9,47.39,1.308,119.8,8.97,0.032,0
"2018-05-28 21:00:00",11600,0,28.57,49.92,1.347,133.7,0,0.026,0
"2018-05-28 22:00:00",11601,0,27.48,53.25,0.995,144.9,0,0.009,0
"2018-05-28 23:00:00",11602,0,26.35,58.75,0.7,144.8,0,-0.005,0
"2018-05-29 00:00:00",11603,0,25.78,61.36,1.126,156.6,0,0.007,0
"2018-05-29 01:00:00",11604,0,25.25,64.86,1.277,159.9,0,0.01,0
"2018-05-29 02:00:00",11605,0,24.27,68.37,0.864,185.4,0,-0.005,0
"2018-05-29 03:00:00",11606,0,23.56,72.41,0.68,185.7,0,-0.012,0
"2018-05-29 04:00:00",11607,0,22.67,76.59,0.915,206.1,0,-0.008,0
"2018-05-29 05:00:00",11608,0,22.06,77.23,0.949,214.5,0,-0.009,0
"2018-05-29 06:00:00",11609,0,21.94,74,2.167,214,5.957,0.046,0.434
"2018-05-29 07:00:00",11610,0,23.55,61.52,2.366,212.9,126.1,0.139,1.175
"2018-05-29 08:00:00",11611,0,25.96,54.57,2.394,203.9,324.6,0.281,1.927
"2018-05-29 09:00:00",11612,0,27.94,50.99,2.931,196.6,533.2,0.448,2.591
"2018-05-29 10:00:00",11613,0,29.67,47.02,2.921,185.4,721.4,0.597,3.112
"2018-05-29 11:00:00",11614,0,30.82,43.28,2.825,163.5,865,0.712,3.452
"2018-05-29 12:00:00",11615,0,32.04,39.88,2.37,157.5,954,0.782,3.575
"2018-05-29 13:00:00",11616,0,32.89,38.39,2.466,147.4,986,0.818,3.474
"2018-05-29 14:00:00",11617,0,33.88,34.89,2.291,147.3,955,0.805,3.159
"2018-05-29 15:00:00",11618,0,34.15,33.47,2.466,133.5,871,0.753,2.657
"2018-05-29 16:00:00",11619,0,34.57,31.79,2.348,145,729.9,0.647,2.001
"2018-05-29 17:00:00",11620,0,34.44,32.87,2.562,155.3,547.9,0.518,1.251
"2018-05-29 18:00:00",11621,0,34.01,35.97,2.332,162,337.3,0.339,0.497
"2018-05-29 19:00:00",11622,0,32.69,39.13,2.211,154.4,134.4,0.123,0
"2018-05-29 20:00:00",11623,0,30.64,45.94,1.383,149.1,10.08,0.038,0
"2018-05-29 21:00:00",11624,0,29.05,47.49,1.464,156,0,0.032,0
"2018-05-29 22:00:00",11625,0,27.5,53.86,0.758,168.4,0,-0.001,0
"2018-05-29 23:00:00",11626,0,26.18,59.32,0.706,162.3,0,-0.005,0
"2018-05-30 00:00:00",11627,0,25.77,63.01,2.006,171.6,0,0.028,0
"2018-05-30 01:00:00",11628,0,24.96,67.56,2.19,167,0,0.027,0
"2018-05-30 02:00:00",11629,0,24.02,69.04,1.795,175.8,0,0.015,0
"2018-05-30 03:00:00",11630,0,23.34,72.99,1.684,186.8,0,0.01,0
"2018-05-30 04:00:00",11631,0,22.8,72.45,2.134,190.1,0,0.014,0
"2018-05-30 05:00:00",11632,0,22.34,75.31,1.98,189.2,0,0.011,0
"2018-05-30 06:00:00",11633,0,21.87,78.88,2.597,198,6.63,0.05,0.436
"2018-05-30 07:00:00",11634,0,22.77,75.98,2.157,187.2,128.4,0.115,1.168
"2018-05-30 08:00:00",11635,0,24.32,70.84,2.742,188.2,334.6,0.251,1.909
"2018-05-30 09:00:00",11636,0,26.43,59.59,3.05,186.6,544.5,0.416,2.572
"2018-05-30 10:00:00",11637,0,28.56,52.48,3.269,181.2,730.5,0.578,3.097
"2018-05-30 11:00:00",11638,0,30.01,49.31,3.383,168.2,871,0.705,3.44
"2018-05-30 12:00:00",11639,0,31.17,46.41,3.191,163,961,0.783,3.562
"2018-05-30 13:00:00",11640,0,32.11,38.43,3.238,156,994,0.828,3.469
"2018-05-30 14:00:00",11641,0,33.41,41.12,3.176,162.3,968,0.835,3.159
"2018-05-30 15:00:00",11642,0,34.01,38.73,3.269,149.8,869,0.773,2.645
"2018-05-30 16:00:00",11643,0,34.37,36.03,3.454,163.9,726.7,0.682,1.99
"2018-05-30 17:00:00",11644,0,34.37,35.76,3.266,166.1,542.4,0.541,1.247
"2018-05-30 18:00:00",11645,0,33.89,39,3.08,169.4,335.9,0.373,0.501
"2018-05-30 19:00:00",11646,0,32.56,41.43,2.943,157.6,135.4,0.142,0
"2018-05-30 20:00:00",11647,0,30.59,46.98,1.622,160.5,9.38,0.047,0
"2018-05-30 21:00:00",11648,0,29.18,52.81,2.002,157.2,0,0.047,0
"2018-05-30 22:00:00",11649,0,27.83,62.52,2.212,154.4,0,0.042,0
"2018-05-30 23:00:00",11650,0,26.41,68.62,2.418,161.1,0,0.034,0
"2018-05-31 00:00:00",11651,0,25.19,75,2.275,162.5,0,0.021,0
"2018-05-31 01:00:00",11652,0,24.04,80.8,2.172,159.7,0,0.01,0
"2018-05-31 02:00:00",11653,0,23.17,78.51,2.301,177.8,0,0.009,0
"2018-05-31 03:00:00",11654,0,22.51,84,1.993,165.8,0,0.003,0
"2018-05-31 04:00:00",11655,0,22.78,81.8,2.596,175.5,0,0.007,0
"2018-05-31 05:00:00",11656,0,22.79,82,2.406,174.4,0,0.007,0
"2018-05-31 06:00:00",11657,0,22.03,81.7,2.247,166.9,4.731,0.037,0.437
"2018-05-31 07:00:00",11658,0,22.4,78.78,1.883,165.8,72.49,0.078,1.168
"2018-05-31 08:00:00",11659,0,24.26,67.2,2.332,176.1,272.4,0.216,1.912
"2018-05-31 09:00:00",11660,0,26.17,61.71,3.324,181.2,500.1,0.397,2.581
"2018-05-31 10:00:00",11661,0,27.77,56.89,3.454,183.5,718.3,0.56,3.1
"2018-05-31 11:00:00",11662,0,29.16,52.91,3.253,176.3,858,0.671,3.428
"2018-05-31 12:00:00",11663,0,30.64,49.98,3.516,165.8,947,0.76,3.546
"2018-05-31 13:00:00",11664,0,31.86,45.97,3.478,171.9,979,0.805,3.446
"2018-05-31 14:00:00",11665,0,33.13,40.21,3.312,162.5,949,0.81,3.14
"2018-05-31 15:00:00",11666,0,34.01,34.96,3.848,166.3,869,0.795,2.654
"2018-05-31 16:00:00",11667,0,34.61,33.61,3.787,163.1,734.5,0.71,2.004
"2018-05-31 17:00:00",11668,0,34.68,33.61,3.532,162,552,0.568,1.257
"2018-05-31 18:00:00",11669,0,34.36,34.59,3.176,162.2,341.5,0.391,0.508
"2018-05-31 19:00:00",11670,0,33.48,39.07,2.574,163.9,137.7,0.14,0
"2018-05-31 20:00:00",11671,0,31.39,45.5,1.244,160.2,10.96,0.034,0
"2018-05-31 21:00:00",11672,0,29.82,51.26,1.669,159.7,0,0.039,0
"2018-05-31 22:00:00",11673,0,28.62,57.83,1.637,155.4,0,0.031,0
"2018-05-31 23:00:00",11674,0,27.06,63.16,1.784,159.6,0,0.026,0
"2018-06-01 00:00:00",11675,0,25.58,71.02,2.166,161.7,0,0.026,0
"2018-06-01 01:00:00",11676,0,24.37,77.97,1.988,165.2,0,0.012,0
"2018-06-01 02:00:00",11677,0,23.29,83.1,1.716,164.6,0,0.001,0
"2018-06-01 03:00:00",11678,0,23,83.8,1.946,169.8,0,0,0
"2018-06-01 04:00:00",11679,0,23.52,84.8,2.015,178.3,0,0.001,0
"2018-06-01 05:00:00",11680,0,23.46,83.4,2.208,178,0,0.003,0
"2018-06-01 06:00:00",11681,0,22.91,83.7,1.553,172.9,4.647,0.025,0.436
"2018-06-01 07:00:00",11682,0,23.33,81.1,2.079,175.3,61.86,0.072,1.163
"2018-06-01 08:00:00",11683,0,24.43,70.47,2.798,167.9,221.9,0.188,1.905
"2018-06-01 09:00:00",11684,0,26.31,66.05,3.176,191.9,481.1,0.376,2.569
"2018-06-01 10:00:00",11685,0,27.09,62.38,3.083,184.3,526.6,0.419,3.084
"2018-06-01 11:00:00",11686,0,29.19,59.59,3.381,183.9,838,0.651,3.415
"2018-06-01 12:00:00",11687,0,29.9,57.4,3.497,173.9,965,0.744,3.531
"2018-06-01 13:00:00",11688,0,31.04,49.14,3.128,160.4,982,0.777,3.432
"2018-06-01 14:00:00",11689,0,32.86,42.17,3.109,164.2,956,0.803,3.138
"2018-06-01 15:00:00",11690,0,33.94,37.21,3.169,158.6,868,0.763,2.64
"2018-06-01 16:00:00",11691,0,34.81,35.53,3.425,160,729.7,0.689,1.996
"2018-06-01 17:00:00",11692,0,35.08,34.28,3.329,164.5,540.3,0.552,1.258
"2018-06-01 18:00:00",11693,0,34.71,35.02,3.025,168.2,334.2,0.377,0.511
"2018-06-01 19:00:00",11694,0,33.13,39.61,2.55,166.4,84,0.119,0
"2018-06-01 20:00:00",11695,0,31.28,44.19,1.357,161.4,7.385,0.037,0
"2018-06-01 21:00:00",11696,0,29.83,48.5,0.787,166.3,0,0.004,0
"2018-06-01 22:00:00",11697,0,28.56,58.31,0.436,151.2,0,-0.015,0
"2018-06-01 23:00:00",11698,0,27.85,63.12,1.321,165.1,0,0.015,0
"2018-06-02 00:00:00",11699,0,27.06,69.49,1.537,164.1,0,0.016,0
"2018-06-02 01:00:00",11700,0,26.24,75.42,1.154,159.5,0,0.001,0
"2018-06-02 02:00:00",11701,0,25.07,81.4,0.306,152.5,0,-0.021,0
"2018-06-02 03:00:00",11702,0,24.18,82.3,1.142,160.6,0,-0.007,0
"2018-06-02 04:00:00",11703,0,24.15,83.7,2.714,181.6,0,0.009,0
"2018-06-02 05:00:00",11704,0,23.83,84.9,2.815,195.2,0,0.008,0
"2018-06-02 06:00:00",11705,0,23.17,84.6,3.734,209.8,4.061,0.046,0.437
"2018-06-02 07:00:00",11706,0,23.19,80.9,3.658,209.4,85.8,0.1,1.165
"2018-06-02 08:00:00",11707,0,24.65,71.45,2.99,200.4,276,0.222,1.906
"2018-06-02 09:00:00",11708,0,26.46,61.1,3.325,201.9,423.7,0.348,2.569
"2018-06-02 10:00:00",11709,0,28.83,50.93,3.32,207.6,637.5,0.529,3.096
"2018-06-02 11:00:00",11710,0,31.41,44.29,3.327,201,873,0.733,3.44
"2018-06-02 12:00:00",11711,0,33.24,38.26,3.186,196.6,953,0.82,3.57
"2018-06-02 13:00:00",11712,0,34.62,33.47,2.616,196.3,972,0.839,3.48
"2018-06-02 14:00:00",11713,0,35.93,30.27,2.116,193.9,893,0.778,3.172
"2018-06-02 15:00:00",11714,0,36.82,27.54,2.467,180.8,866,0.786,2.676
"2018-06-02 16:00:00",11715,0,37.31,27.11,2.315,180.7,726.1,0.673,2.018
"2018-06-02 17:00:00",11716,0,37.18,29.36,2.095,164.7,544.2,0.515,1.273
"2018-06-02 18:00:00",11717,0,36.34,33.1,2.163,163.4,325.2,0.338,0.518
"2018-06-02 19:00:00",11718,0,34.82,37.85,2.105,165.3,131,0.128,0
"2018-06-02 20:00:00",11719,0,32,41.49,0.822,171,3.096,0.011,0
"2018-06-02 21:00:00",11720,0,30.54,44.22,0.614,178,0,-0.004,0
"2018-06-02 22:00:00",11721,0,29.86,49.85,0.772,160.2,0,0.003,0
"2018-06-02 23:00:00",11722,0,28.64,53.86,0.408,171.4,0,-0.016,0
"2018-06-03 00:00:00",11723,0,28.27,62.99,1.018,189.5,0,0.008,0
"2018-06-03 01:00:00",11724,0,27.15,69.66,0.149,154.1,0,-0.026,0
"2018-06-03 02:00:00",11725,0,26.54,74.07,0.322,160.5,0,-0.02,0
"2018-06-03 03:00:00",11726,0,25.95,76.43,0.448,180.9,0,-0.017,0
"2018-06-03 04:00:00",11727,0,25.44,81.1,0.478,192.6,0,-0.017,0
"2018-06-03 05:00:00",11728,0,24.92,81.9,0.694,221.3,0,-0.014,0
"2018-06-03 06:00:00",11729,0,24.67,83.9,0.277,203.8,5.119,0.009,0.437
"2018-06-03 07:00:00",11730,0,24.8,81.3,0.554,244.7,78.29,0.067,1.157
"2018-06-03 08:00:00",11731,0,26.36,70.67,0.124,267.5,224.2,0.164,1.893
"2018-06-03 09:00:00",11732,0,28.23,57.7,0.317,198.6,453.1,0.336,2.559
"2018-06-03 10:00:00",11733,0,29.77,59.01,1.184,87.7,606.5,0.475,3.074
"2018-06-03 11:00:00",11734,0,30.81,51.67,1.103,347.8,748.3,0.588,3.413
"2018-06-03 12:00:00",11735,0,32.31,47.76,1.338,42.77,917,0.729,3.538
"2018-06-03 13:00:00",11736,0,33.47,46.88,1.356,76.72,724.4,0.606,3.44
"2018-06-03 14:00:00",11737,0,34.37,44.09,1.911,98.6,867,0.724,3.126
"2018-06-03 15:00:00",11738,0,34.53,46.28,2.045,120.4,602.6,0.541,2.631
"2018-06-03 16:00:00",11739,0,32.11,53.99,1.683,62.5,92.3,0.156,1.98
"2018-06-03 17:00:00",11740,0,29.79,59.01,1.183,80.1,21.74,0.07,1.25
"2018-06-03 18:00:00",11741,0,28.63,63.33,0,0,13.16,0.011,0.513
"2018-06-03 19:00:00",11742,0,28.53,64.2,0.055,74.56,12.19,0.008,0
"2018-06-03 20:00:00",11743,0,27.78,73.06,0.033,85.4,2.321,0.002,0
"2018-06-03 21:00:00",11744,0,26.02,78.89,0,0,0,0,0
"2018-06-03 22:00:00",11745,0,25.38,80.3,0.015,49.69,0,0.001,0
"2018-06-03 23:00:00",11746,0,25.08,84.4,0,0,0,0,0
"2018-06-04 00:00:00",11747,0,24.58,63.75,0.22,175.7,0,0.004,0
"2018-06-04 01:00:00",11748,0,27.15,66.26,1.728,176.9,0,0.046,0
"2018-06-04 02:00:00",11749,0,23.44,84.8,3.885,85.6,0,0.043,0
"2018-06-04 03:00:00",11750,0,21.13,78.65,3.376,94.2,0,0.03,0
"2018-06-04 04:00:00",11751,0,21.76,79.05,2.055,102.5,0,0.024,0
"2018-06-04 05:00:00",11752,0,22.05,66.14,0.983,47.1,0,0.02,0
