Date,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Tair,RH,Srad,wind,Ppt,qc_good_frac,Station_ID,SMAP_raw,SMAP_ff,days_since_smap
2019-09-10,0.18637499999999999,0.19325,0.19591666666666666,0.19095833333333334,31.8175,31.9025,31.74625,30.324583333333333,27.059166666666666,9.080416666666666,249.2275,3.671708333333333,0.0,0.9583333333333334,TXS05,0.1054131,0.1054131,0
2019-09-11,0.1844583333333333,0.19141666666666668,0.19479166666666667,0.19079166666666666,30.465416666666666,30.839166666666667,31.083333333333332,30.222916666666666,25.015416666666667,12.204583333333332,183.92666666666665,3.3054583333333336,1.016,1.0,TXS05,,0.1054131,1
2019-09-12,0.18483333333333332,0.191125,0.19375,0.19000000000000003,30.344166666666666,30.37708333333333,30.256249999999998,29.87875,26.90041666666667,2.5925,265.6116666666667,2.7241666666666666,0.0,1.0,TXS05,,0.1054131,2
2019-09-13,0.18620833333333334,0.192375,0.19466666666666668,0.19000000000000003,31.359166666666667,31.290833333333335,30.99291666666667,29.700833333333335,27.491249999999997,14.746666666666668,263.42333333333335,1.7519583333333333,0.0,0.9166666666666666,TXS05,0.1367553,0.1367553,0
2019-09-14,0.1855416666666667,0.19216666666666668,0.19487500000000002,0.19000000000000003,31.411666666666665,31.374166666666667,31.194166666666664,29.791666666666668,28.237083333333334,21.292916666666667,254.405,1.3130416666666667,0.0,1.0,TXS05,,0.1367553,1
2019-09-15,0.18512499999999998,0.19195833333333334,0.19491666666666665,0.19000000000000003,31.525000000000002,31.492083333333337,31.335416666666664,29.86583333333333,27.730833333333333,42.03916666666667,254.6520833333333,1.6027083333333332,0.0,0.875,TXS05,,0.1367553,2
2019-09-16,0.18437499999999998,0.19129166666666667,0.19462500000000002,0.19000000000000003,31.321250000000003,31.32541666666667,31.253333333333334,29.911666666666665,27.717083333333335,22.475416666666664,229.2195833333333,1.2682499999999999,0.0,0.9166666666666666,TXS05,0.108221,0.108221,0
2019-09-17,0.18400000000000002,0.19095833333333334,0.19445833333333332,0.19000000000000003,31.184166666666666,31.20625,31.145,29.900000000000002,26.582916666666666,28.624583333333334,235.96583333333334,1.1214583333333332,0.0,1.0,TXS05,,0.108221,1
2019-09-18,0.18433333333333332,0.191125,0.19445833333333332,0.18975,31.49083333333333,31.424999999999997,31.215833333333336,29.879166666666666,27.982916666666668,24.3275,263.0675,1.1232499999999999,0.0,0.7916666666666666,TXS05,0.1176664,0.1176664,0
2019-09-19,0.18333333333333335,0.19041666666666668,0.19433333333333333,0.18995833333333334,31.0175,31.278333333333332,31.419583333333335,29.9575,26.810833333333335,6.6875,163.33166666666668,1.6843333333333332,6.096,1.0,TXS05,,0.1176664,1
2019-09-20,0.18295833333333333,0.18883333333333333,0.19229166666666667,0.1895416666666667,29.065416666666664,29.450833333333335,29.77416666666667,29.785833333333333,27.985,12.654583333333333,263.20708333333334,4.0729999999999995,0.0,1.0,TXS05,,0.1176664,2
2019-09-21,0.18491666666666665,0.1895,0.19204166666666667,0.18899999999999997,28.959999999999997,29.200833333333335,29.381249999999998,29.36375,27.49416666666667,19.485416666666666,227.35833333333332,3.6532916666666666,0.0,1.0,TXS05,0.1522434,0.1522434,0
2019-09-22,0.18683333333333332,0.19062500000000002,0.19233333333333333,0.18887500000000002,29.474999999999998,29.541666666666668,29.515833333333333,29.127916666666668,27.681250000000002,24.96291666666667,240.36833333333334,2.6827083333333337,0.0,1.0,TXS05,,0.1522434,1
2019-09-23,0.18829166666666666,0.19183333333333333,0.19329166666666667,0.18899999999999997,30.417083333333334,30.3175,30.072083333333335,29.09166666666667,28.301666666666666,11.97375,254.97916666666666,2.5284166666666668,0.0,1.0,TXS05,,0.1522434,2
2019-09-24,0.18820833333333334,0.19233333333333333,0.19383333333333333,0.18899999999999997,30.87708333333333,30.82541666666667,30.612083333333334,29.236666666666668,27.986250000000002,11.264166666666666,246.88166666666666,3.001,0.0,1.0,TXS05,0.1008288,0.1008288,0
