Station_ID,Date,Latitude,Longitude,SMAP_Moisture
TXS06,2018-07-21,30.4511,-98.7123,0.1023163
TXS06,2018-07-22,30.4511,-98.7123,0.0973953
TXS06,2018-07-24,30.4511,-98.7123,0.1006867
TXS06,2018-07-27,30.4511,-98.7123,0.1113255
TXS06,2018-07-29,30.4511,-98.7123,0.0990939
TXS06,2018-07-30,30.4511,-98.7123,0.1049998
TXS06,2018-08-01,30.4511,-98.7123,0.1446738
TXS06,2018-08-04,30.4511,-98.7123,0.0909283
TXS06,2018-08-06,30.4511,-98.7123,0.0988327
TXS06,2018-08-09,30.4511,-98.7123,0.1007374
TXS06,2018-08-12,30.4511,-98.7123,0.2278721
TXS06,2018-08-14,30.4511,-98.7123,0.2391396
TXS06,2018-08-17,30.4511,-98.7123,0.16324
TXS06,2018-08-20,30.4511,-98.7123,0.1168459
TXS06,2018-08-22,30.4511,-98.7123,0.1246998
TXS06,2018-08-25,30.4511,-98.7123,0.0969122
TXS06,2018-08-28,30.4511,-98.7123,0.1012161
TXS06,2018-08-30,30.4511,-98.7123,0.106055
TXS06,2018-09-02,30.4511,-98.7123,0.0937159
TXS06,2018-09-05,30.4511,-98.7123,0.2382946
TXS06,2018-09-07,30.4511,-98.7123,0.2435345
TXS06,2018-09-10,30.4511,-98.7123,0.3079926
TXS06,2018-09-13,30.4511,-98.7123,0.2592879
TXS06,2018-09-15,30.4511,-98.7123,0.3329603
TXS06,2018-09-18,30.4511,-98.7123,0.2822359
TXS06,2018-09-21,30.4511,-98.7123,0.2667191
TXS06,2018-09-23,30.4511,-98.7123,0.2842346
TXS06,2018-09-26,30.4511,-98.7123,0.2250503
TXS06,2018-09-29,30.4511,-98.7123,0.1738215
TXS06,2018-10-01,30.4511,-98.7123,0.2109509
TXS06,2018-10-04,30.4511,-98.7123,0.1631609
TXS06,2018-10-07,30.4511,-98.7123,0.1390365
TXS06,2018-10-09,30.4511,-98.7123,0.2619658
TXS06,2018-10-12,30.4511,-98.7123,0.2371745
