Station_ID,Latitude,Longitude,Date,DAYMET_Region,DAYMET_004_Line_Y_1000,DAYMET_004_Sample_X_1000,Precipitation,T_Max,T_Min,SMAP_Moisture
TXS02,30.34771,-98.77726,2015-06-29,na,6280.0,4675.0,0.0,31.1900005,21.25,0.17206666666666667
TXS02,30.34771,-98.77726,2015-06-30,na,6280.0,4675.0,1.5700001,31.3799992,22.0300007,0.1743246
TXS02,30.34771,-98.77726,2015-07-01,na,6280.0,4675.0,0.0,30.5300007,20.0100002,0.17074066666666665
TXS02,30.34771,-98.77726,2015-07-02,na,6280.0,4675.0,0.0,30.3400002,18.8799992,0.16715673333333333
TXS02,30.34771,-98.77726,2015-07-03,na,6280.0,4675.0,0.0,30.7700005,21.4400005,0.1635728
TXS02,30.34771,-98.77726,2015-07-04,na,6280.0,4675.0,0.0,30.9599991,21.7299995,0.1445885
TXS02,30.34771,-98.77726,2015-07-05,na,6280.0,4675.0,0.0,30.6000004,21.8799992,0.1256042
TXS02,30.34771,-98.77726,2015-07-06,na,6280.0,4675.0,0.0,30.7000008,22.6000004,0.12341606666666667
TXS02,30.34771,-98.77726,2015-07-07,na,6280.0,4675.0,0.0,29.3999996,22.9200001,0.12122793333333333
TXS02,30.34771,-98.77726,2015-07-08,na,6280.0,4675.0,0.0,30.25,22.7900009,0.1190398
TXS02,30.34771,-98.77726,2015-07-09,na,6280.0,4675.0,0.0,31.4400005,21.6399994,0.11651596666666666
TXS02,30.34771,-98.77726,2015-07-10,na,6280.0,4675.0,0.0,31.6800003,20.8799992,0.11399213333333334
TXS02,30.34771,-98.77726,2015-07-11,na,6280.0,4675.0,0.0,32.7599983,20.6100006,0.1114683
TXS02,30.34771,-98.77726,2015-07-12,na,6280.0,4675.0,0.0,33.0800018,19.75,0.1118906
TXS02,30.34771,-98.77726,2015-07-13,na,6280.0,4675.0,0.0,34.1199989,21.6299992,0.1123129
TXS02,30.34771,-98.77726,2015-07-14,na,6280.0,4675.0,0.0,34.8300018,20.75,0.0970275
TXS02,30.34771,-98.77726,2015-07-15,na,6280.0,4675.0,0.0,34.0400009,20.5900002,0.10265484999999999
TXS02,30.34771,-98.77726,2015-07-16,na,6280.0,4675.0,0.0,33.8300018,20.4799995,0.1082822
TXS02,30.34771,-98.77726,2015-07-17,na,6280.0,4675.0,0.0,33.2900009,21.6599998,0.1051126
TXS02,30.34771,-98.77726,2015-07-18,na,6280.0,4675.0,0.0,33.9099998,22.3299999,0.10194299999999999
TXS02,30.34771,-98.77726,2015-07-19,na,6280.0,4675.0,0.0,34.2000008,21.5799999,0.0987734
TXS02,30.34771,-98.77726,2015-07-20,na,6280.0,4675.0,0.0,34.7999992,22.2000008,0.10021675
TXS02,30.34771,-98.77726,2015-07-21,na,6280.0,4675.0,0.0,34.75,22.3899994,0.1016601
TXS02,30.34771,-98.77726,2015-07-22,na,6280.0,4675.0,0.0,34.1399994,22.7199993,0.0954869
TXS02,30.34771,-98.77726,2015-07-23,na,6280.0,4675.0,0.0,34.4199982,21.6700001,0.09757615
TXS02,30.34771,-98.77726,2015-07-24,na,6280.0,4675.0,0.0,33.7700005,22.1800003,0.0996654
TXS02,30.34771,-98.77726,2015-07-25,na,6280.0,4675.0,0.0,34.9500008,20.2600002,0.10225336
TXS02,30.34771,-98.77726,2015-07-26,na,6280.0,4675.0,0.0,35.6599998,22.6599998,0.10484132
TXS02,30.34771,-98.77726,2015-07-27,na,6280.0,4675.0,0.0,35.0699997,22.0499992,0.10742928
TXS02,30.34771,-98.77726,2015-07-28,na,6280.0,4675.0,0.0,34.7999992,22.6399994,0.11001724
TXS02,30.34771,-98.77726,2015-07-29,na,6280.0,4675.0,0.0,35.9599991,20.8400002,0.1126052
TXS02,30.34771,-98.77726,2015-07-30,na,6280.0,4675.0,0.0,36.25,20.2900009,0.1025942
TXS02,30.34771,-98.77726,2015-07-31,na,6280.0,4675.0,16.2299995,36.0400009,21.2999992,0.13923665000000002
TXS02,30.34771,-98.77726,2015-08-01,na,6280.0,4675.0,0.0,33.8100014,21.25,0.1758791
TXS02,30.34771,-98.77726,2015-08-02,na,6280.0,4675.0,0.0,34.8100014,20.8299999,0.15566956666666668
TXS02,30.34771,-98.77726,2015-08-03,na,6280.0,4675.0,0.0,34.5900002,19.8700008,0.13546003333333334
TXS02,30.34771,-98.77726,2015-08-04,na,6280.0,4675.0,0.0,34.8699989,22.1499996,0.1152505
TXS02,30.34771,-98.77726,2015-08-05,na,6280.0,4675.0,0.0,35.5699997,22.9899998,0.11746825
TXS02,30.34771,-98.77726,2015-08-06,na,6280.0,4675.0,0.0,35.8100014,22.3400002,0.119686
TXS02,30.34771,-98.77726,2015-08-07,na,6280.0,4675.0,0.0,36.1300011,21.7299995,0.0982532
TXS02,30.34771,-98.77726,2015-08-08,na,6280.0,4675.0,0.0,35.8600006,22.4200001,0.11239635
TXS02,30.34771,-98.77726,2015-08-09,na,6280.0,4675.0,0.0,37.4900017,20.5499992,0.1265395
TXS02,30.34771,-98.77726,2015-08-10,na,6280.0,4675.0,0.0,38.1199989,21.1200008,0.12724724
TXS02,30.34771,-98.77726,2015-08-11,na,6280.0,4675.0,0.0,38.5099983,19.3999996,0.12795498
TXS02,30.34771,-98.77726,2015-08-12,na,6280.0,4675.0,0.0,37.7700005,21.6900005,0.12866272
TXS02,30.34771,-98.77726,2015-08-13,na,6280.0,4675.0,0.0,37.6899986,22.2099991,0.12937046
TXS02,30.34771,-98.77726,2015-08-14,na,6280.0,4675.0,0.0,36.2400017,21.9200001,0.1300782
TXS02,30.34771,-98.77726,2015-08-15,na,6280.0,4675.0,0.0,34.1899986,21.7600002,0.1199457
TXS02,30.34771,-98.77726,2015-08-16,na,6280.0,4675.0,0.0,34.5200005,17.8899994,0.1255592
TXS02,30.34771,-98.77726,2015-08-17,na,6280.0,4675.0,0.0,34.0099983,20.3999996,0.1311727
TXS02,30.34771,-98.77726,2015-08-18,na,6280.0,4675.0,0.0,34.2700005,20.9699993,0.12204113333333333
TXS02,30.34771,-98.77726,2015-08-19,na,6280.0,4675.0,0.0,33.9599991,21.2700005,0.11290956666666667
TXS02,30.34771,-98.77726,2015-08-20,na,6280.0,4675.0,0.0,29.6599998,21.3199997,0.103778
TXS02,30.34771,-98.77726,2015-08-21,na,6280.0,4675.0,0.0,33.1300011,20.7399998,0.10691155
TXS02,30.34771,-98.77726,2015-08-22,na,6280.0,4675.0,0.0,34.6599998,22.3899994,0.1100451
TXS02,30.34771,-98.77726,2015-08-23,na,6280.0,4675.0,0.0,35.3699989,22.6900005,0.11342573333333333
TXS02,30.34771,-98.77726,2015-08-24,na,6280.0,4675.0,0.0,36.1199989,20.4099998,0.11680636666666668
TXS02,30.34771,-98.77726,2015-08-25,na,6280.0,4675.0,0.0,36.3800011,20.9699993,0.120187
TXS02,30.34771,-98.77726,2015-08-26,na,6280.0,4675.0,0.0,35.3800011,18.5100002,0.1198488
TXS02,30.34771,-98.77726,2015-08-27,na,6280.0,4675.0,0.0,35.0299988,20.2299995,0.1195106
TXS02,30.34771,-98.77726,2015-08-28,na,6280.0,4675.0,0.0,34.5699997,18.4200001,0.1191724
TXS02,30.34771,-98.77726,2015-08-29,na,6280.0,4675.0,0.0,34.0200005,18.5400009,0.1107228
TXS02,30.34771,-98.77726,2015-08-30,na,6280.0,4675.0,8.5,33.2200012,20.2700005,0.1022732
TXS02,30.34771,-98.77726,2015-08-31,na,6280.0,4675.0,0.0,33.2299995,19.9200001,0.11124016666666665
TXS02,30.34771,-98.77726,2015-09-01,na,6280.0,4675.0,0.0,32.6399994,19.9799995,0.12020713333333333
TXS02,30.34771,-98.77726,2015-09-02,na,6280.0,4675.0,0.0,32.7599983,19.7099991,0.1291741
TXS02,30.34771,-98.77726,2015-09-03,na,6280.0,4675.0,0.0,33.5499992,19.4799995,0.12227926666666666
TXS02,30.34771,-98.77726,2015-09-04,na,6280.0,4675.0,0.0,34.2000008,21.1599998,0.11538443333333333
TXS02,30.34771,-98.77726,2015-09-05,na,6280.0,4675.0,0.0,34.4599991,22.8700008,0.1084896
TXS02,30.34771,-98.77726,2015-09-06,na,6280.0,4675.0,0.0,34.9599991,21.2000008,0.1115373
TXS02,30.34771,-98.77726,2015-09-07,na,6280.0,4675.0,0.0,35.8600006,21.6599998,0.114585
TXS02,30.34771,-98.77726,2015-09-08,na,6280.0,4675.0,0.0,34.8600006,21.4400005,0.12699093333333333
TXS02,30.34771,-98.77726,2015-09-09,na,6280.0,4675.0,1.71,30.2099991,21.5699997,0.13939686666666667
TXS02,30.34771,-98.77726,2015-09-10,na,6280.0,4675.0,0.0,33.0900002,20.2800007,0.1518028
TXS02,30.34771,-98.77726,2015-09-11,na,6280.0,4675.0,0.0,31.0400009,20.9599991,0.14756673333333334
TXS02,30.34771,-98.77726,2015-09-12,na,6280.0,4675.0,0.0,30.1299992,17.6000004,0.14333066666666666
TXS02,30.34771,-98.77726,2015-09-13,na,6280.0,4675.0,0.0,30.2399998,15.6300001,0.1390946
TXS02,30.34771,-98.77726,2015-09-14,na,6280.0,4675.0,0.0,30.4400005,15.8100004,0.13047385
TXS02,30.34771,-98.77726,2015-09-15,na,6280.0,4675.0,0.0,31.9200001,17.5300007,0.1218531
TXS02,30.34771,-98.77726,2015-09-16,na,6280.0,4675.0,1.3,31.1299992,19.2700005,0.12576310000000002
TXS02,30.34771,-98.77726,2015-09-17,na,6280.0,4675.0,0.0,32.25,21.2399998,0.1296731
TXS02,30.34771,-98.77726,2015-09-18,na,6280.0,4675.0,0.0,33.1199989,21.1599998,0.1335831
TXS02,30.34771,-98.77726,2015-09-19,na,6280.0,4675.0,0.0,32.8100014,21.9899998,0.1251717
TXS02,30.34771,-98.77726,2015-09-20,na,6280.0,4675.0,0.0,32.5200005,16.2900009,0.1167603
TXS02,30.34771,-98.77726,2015-09-21,na,6280.0,4675.0,0.0,33.0699997,17.8099995,0.1083489
TXS02,30.34771,-98.77726,2015-09-22,na,6280.0,4675.0,0.0,32.8800011,16.9400005,0.116786
TXS02,30.34771,-98.77726,2015-09-23,na,6280.0,4675.0,0.0,32.5,17.3799992,0.1252231
TXS02,30.34771,-98.77726,2015-09-24,na,6280.0,4675.0,0.0,31.4099998,15.7799997,0.12027603333333334
TXS02,30.34771,-98.77726,2015-09-25,na,6280.0,4675.0,0.0,31.3799992,15.3800001,0.11532896666666667
TXS02,30.34771,-98.77726,2015-09-26,na,6280.0,4675.0,0.0,32.1699982,13.8500004,0.1103819
TXS02,30.34771,-98.77726,2015-09-27,na,6280.0,4675.0,0.0,31.1499996,14.0299997,0.1119001
TXS02,30.34771,-98.77726,2015-09-28,na,6280.0,4675.0,0.0,30.2299995,14.6099997,0.1134183
TXS02,30.34771,-98.77726,2015-09-29,na,6280.0,4675.0,0.0,31.25,13.8299999,0.1149365
TXS02,30.34771,-98.77726,2015-09-30,na,6280.0,4675.0,0.0,32.5200005,15.5600004,0.12155099999999999
TXS02,30.34771,-98.77726,2015-10-01,na,6280.0,4675.0,0.0,31.6900005,15.04,0.1281655
TXS02,30.34771,-98.77726,2015-10-02,na,6280.0,4675.0,0.0,30.5900002,14.3599997,0.12217019999999999
TXS02,30.34771,-98.77726,2015-10-03,na,6280.0,4675.0,0.0,28.3500004,11.1099997,0.1161749
TXS02,30.34771,-98.77726,2015-10-04,na,6280.0,4675.0,0.0,28.1100006,11.5200005,0.1101796
TXS02,30.34771,-98.77726,2015-10-05,na,6280.0,4675.0,0.0,28.2299995,13.8900003,0.11172716666666667
TXS02,30.34771,-98.77726,2015-10-06,na,6280.0,4675.0,0.0,30.2800007,11.6499996,0.11327473333333334
TXS02,30.34771,-98.77726,2015-10-07,na,6280.0,4675.0,0.0,29.9400005,12.2600002,0.1148223
TXS02,30.34771,-98.77726,2015-10-08,na,6280.0,4675.0,1.21,28.6599998,16.9300003,0.1320964
TXS02,30.34771,-98.77726,2015-10-09,na,6280.0,4675.0,0.0,29.0900002,18.5900002,0.1493705
TXS02,30.34771,-98.77726,2015-10-10,na,6280.0,4675.0,0.0,29.9699993,17.6299992,0.1407814
TXS02,30.34771,-98.77726,2015-10-11,na,6280.0,4675.0,0.0,31.4200001,14.2600002,0.13219229999999998
TXS02,30.34771,-98.77726,2015-10-12,na,6280.0,4675.0,0.0,35.2799988,19.1000004,0.1236032
TXS02,30.34771,-98.77726,2015-10-13,na,6280.0,4675.0,0.0,32.9700012,17.9300003,0.11968473333333333
TXS02,30.34771,-98.77726,2015-10-14,na,6280.0,4675.0,0.0,33.2999992,8.8900003,0.11576626666666666
TXS02,30.34771,-98.77726,2015-10-15,na,6280.0,4675.0,0.0,32.0800018,11.8199997,0.1118478
TXS02,30.34771,-98.77726,2015-10-16,na,6280.0,4675.0,0.0,29.2900009,11.0200005,0.1156373
TXS02,30.34771,-98.77726,2015-10-17,na,6280.0,4675.0,0.0,28.7800007,10.6199999,0.1194268
TXS02,30.34771,-98.77726,2015-10-18,na,6280.0,4675.0,0.0,27.6599998,10.1400003,0.11618646666666667
TXS02,30.34771,-98.77726,2015-10-19,na,6280.0,4675.0,0.0,26.8099995,9.0900002,0.11294613333333334
TXS02,30.34771,-98.77726,2015-10-20,na,6280.0,4675.0,0.0,26.9400005,11.21,0.1097058
TXS02,30.34771,-98.77726,2015-10-21,na,6280.0,4675.0,2.1600001,27.9799995,16.4099998,0.12814268750000002
TXS02,30.34771,-98.77726,2015-10-22,na,6280.0,4675.0,2.49,24.4899998,19.7099991,0.14657957500000002
TXS02,30.34771,-98.77726,2015-10-23,na,6280.0,4675.0,109.7699966,27.0,20.3400002,0.16501646250000002
TXS02,30.34771,-98.77726,2015-10-24,na,6280.0,4675.0,30.9799995,19.7700005,15.5100002,0.18345335000000002
TXS02,30.34771,-98.77726,2015-10-25,na,6280.0,4675.0,0.34,17.8999996,11.0699997,0.2018902375
TXS02,30.34771,-98.77726,2015-10-26,na,6280.0,4675.0,0.0,24.1399994,9.4700003,0.220327125
TXS02,30.34771,-98.77726,2015-10-27,na,6280.0,4675.0,0.0,27.2600002,7.3899999,0.2387640125
TXS02,30.34771,-98.77726,2015-10-28,na,6280.0,4675.0,0.0,24.1100006,10.3199997,0.2572009
TXS02,30.34771,-98.77726,2015-10-29,na,6280.0,4675.0,10.4200001,24.2900009,5.6799998,0.29065056666666667
TXS02,30.34771,-98.77726,2015-10-30,na,6280.0,4675.0,36.0800018,23.8299999,13.1000004,0.3241002333333333
TXS02,30.34771,-98.77726,2015-10-31,na,6280.0,4675.0,0.0,22.1900005,13.8100004,0.3575499
TXS02,30.34771,-98.77726,2015-11-01,na,6280.0,4675.0,0.0,23.4500008,10.5600004,0.33602604999999997
TXS02,30.34771,-98.77726,2015-11-02,na,6280.0,4675.0,0.0,26.7299995,6.4499998,0.3145022
TXS02,30.34771,-98.77726,2015-11-03,na,6280.0,4675.0,0.0,24.6800003,9.9099998,0.30394343333333335
TXS02,30.34771,-98.77726,2015-11-04,na,6280.0,4675.0,3.8299999,23.5699997,13.8800001,0.2933846666666667
TXS02,30.34771,-98.77726,2015-11-05,na,6280.0,4675.0,4.3800001,24.7800007,18.9799995,0.2828259
TXS02,30.34771,-98.77726,2015-11-06,na,6280.0,4675.0,25.9599991,17.3999996,13.96,0.27680556666666667
TXS02,30.34771,-98.77726,2015-11-07,na,6280.0,4675.0,3.5599999,16.0599995,10.4799995,0.2707852333333334
TXS02,30.34771,-98.77726,2015-11-08,na,6280.0,4675.0,0.0,18.6599998,7.27,0.2647649
TXS02,30.34771,-98.77726,2015-11-09,na,6280.0,4675.0,0.0,20.9799995,8.54,0.2733253
TXS02,30.34771,-98.77726,2015-11-10,na,6280.0,4675.0,0.0,22.7900009,11.7799997,0.2818857
TXS02,30.34771,-98.77726,2015-11-11,na,6280.0,4675.0,0.0,26.9099998,15.29,0.27428403333333334
TXS02,30.34771,-98.77726,2015-11-12,na,6280.0,4675.0,0.0,19.2299995,9.4700003,0.26668236666666667
TXS02,30.34771,-98.77726,2015-11-13,na,6280.0,4675.0,0.0,17.2600002,10.6499996,0.2590807
TXS02,30.34771,-98.77726,2015-11-14,na,6280.0,4675.0,4.5999999,16.0400009,10.6000004,0.25081766666666666
TXS02,30.34771,-98.77726,2015-11-15,na,6280.0,4675.0,1.8,17.3500004,9.9099998,0.24255463333333332
TXS02,30.34771,-98.77726,2015-11-16,na,6280.0,4675.0,6.2800002,21.2800007,14.29,0.2342916
TXS02,30.34771,-98.77726,2015-11-17,na,6280.0,4675.0,0.0,19.8799992,7.77,0.2680623
TXS02,30.34771,-98.77726,2015-11-18,na,6280.0,4675.0,0.0,21.8199997,1.96,0.301833
TXS02,30.34771,-98.77726,2015-11-19,na,6280.0,4675.0,0.0,23.3299999,5.1199999,0.2773011666666667
TXS02,30.34771,-98.77726,2015-11-20,na,6280.0,4675.0,0.0,22.4799995,7.1900001,0.25276933333333335
TXS02,30.34771,-98.77726,2015-11-21,na,6280.0,4675.0,0.0,15.71,3.05,0.2282375
TXS02,30.34771,-98.77726,2015-11-22,na,6280.0,4675.0,0.0,14.0900002,-3.8699999,0.21841073333333333
TXS02,30.34771,-98.77726,2015-11-23,na,6280.0,4675.0,0.0,16.3099995,-3.77,0.20858396666666668
TXS02,30.34771,-98.77726,2015-11-24,na,6280.0,4675.0,0.0,16.5499992,3.1800001,0.1987572
TXS02,30.34771,-98.77726,2015-11-25,na,6280.0,4675.0,0.0,21.7800007,12.29,0.1993671
TXS02,30.34771,-98.77726,2015-11-26,na,6280.0,4675.0,5.1100001,20.8199997,15.0299997,0.199977
TXS02,30.34771,-98.77726,2015-11-27,na,6280.0,4675.0,37.7799988,19.8500004,11.3599997,0.23518039999999998
TXS02,30.34771,-98.77726,2015-11-28,na,6280.0,4675.0,5.6999998,4.8000002,1.03,0.2703838
TXS02,30.34771,-98.77726,2015-11-29,na,6280.0,4675.0,2.98,7.5700002,1.99,0.3055872
TXS02,30.34771,-98.77726,2015-11-30,na,6280.0,4675.0,0.0,11.21,3.0699999,0.2990740666666667
TXS02,30.34771,-98.77726,2015-12-01,na,6280.0,4675.0,0.0,14.1199999,4.4499998,0.29256093333333333
TXS02,30.34771,-98.77726,2015-12-02,na,6280.0,4675.0,0.0,15.7600002,1.09,0.2860478
TXS02,30.34771,-98.77726,2015-12-03,na,6280.0,4675.0,0.0,16.1399994,-1.71,0.26693195000000003
TXS02,30.34771,-98.77726,2015-12-04,na,6280.0,4675.0,0.0,15.5299997,-2.04,0.2478161
TXS02,30.34771,-98.77726,2015-12-05,na,6280.0,4675.0,0.0,16.0400009,-0.52,0.2472896
TXS02,30.34771,-98.77726,2015-12-06,na,6280.0,4675.0,0.0,17.2099991,2.1600001,0.2467631
TXS02,30.34771,-98.77726,2015-12-07,na,6280.0,4675.0,0.0,19.0200005,-0.84,0.2462366
TXS02,30.34771,-98.77726,2015-12-08,na,6280.0,4675.0,0.0,22.4799995,1.95,0.24172053333333332
TXS02,30.34771,-98.77726,2015-12-09,na,6280.0,4675.0,0.0,23.1200008,4.3200002,0.23720446666666667
TXS02,30.34771,-98.77726,2015-12-10,na,6280.0,4675.0,0.0,26.4200001,7.54,0.2326884
TXS02,30.34771,-98.77726,2015-12-11,na,6280.0,4675.0,0.0,24.1200008,4.8800001,0.22722474999999998
TXS02,30.34771,-98.77726,2015-12-12,na,6280.0,4675.0,27.6499996,21.2999992,9.5900002,0.2217611
TXS02,30.34771,-98.77726,2015-12-13,na,6280.0,4675.0,0.0,18.2000008,7.6599998,0.22827383333333331
TXS02,30.34771,-98.77726,2015-12-14,na,6280.0,4675.0,0.0,22.7999992,4.0100002,0.23478656666666667
TXS02,30.34771,-98.77726,2015-12-15,na,6280.0,4675.0,0.0,20.5900002,7.8099999,0.2412993
TXS02,30.34771,-98.77726,2015-12-16,na,6280.0,4675.0,0.0,14.0100002,6.1100001,0.24781203333333332
TXS02,30.34771,-98.77726,2015-12-17,na,6280.0,4675.0,0.0,16.3700008,-2.99,0.25432476666666665
TXS02,30.34771,-98.77726,2015-12-18,na,6280.0,4675.0,0.0,14.8199997,-2.6400001,0.2608375
TXS02,30.34771,-98.77726,2015-12-19,na,6280.0,4675.0,0.0,16.0200005,-0.52,0.24496990000000002
TXS02,30.34771,-98.77726,2015-12-20,na,6280.0,4675.0,0.0,16.8600006,6.1100001,0.2291023
TXS02,30.34771,-98.77726,2015-12-21,na,6280.0,4675.0,0.0,22.1700001,10.3800001,0.23523633333333335
TXS02,30.34771,-98.77726,2015-12-22,na,6280.0,4675.0,0.0,23.9599991,3.03,0.24137036666666667
TXS02,30.34771,-98.77726,2015-12-23,na,6280.0,4675.0,0.0,23.5599995,6.9400001,0.2475044
TXS02,30.34771,-98.77726,2015-12-24,na,6280.0,4675.0,0.0,22.6700001,5.7199998,0.23686416666666668
TXS02,30.34771,-98.77726,2015-12-25,na,6280.0,4675.0,0.0,21.9899998,6.52,0.22622393333333332
TXS02,30.34771,-98.77726,2015-12-26,na,6280.0,4675.0,6.0100002,23.6100006,12.3000002,0.2155837
TXS02,30.34771,-98.77726,2015-12-27,na,6280.0,4675.0,8.6499996,11.46,0.91,0.26328209999999996
TXS02,30.34771,-98.77726,2015-12-28,na,6280.0,4675.0,0.0,5.5300002,-1.62,0.3109805
TXS02,30.34771,-98.77726,2015-12-29,na,6280.0,4675.0,0.0,10.0,-2.73,0.30019066666666666
TXS02,30.34771,-98.77726,2015-12-30,na,6280.0,4675.0,0.0,11.5799999,0.47,0.28940083333333333
TXS02,30.34771,-98.77726,2015-12-31,na,6280.0,4675.0,0.0,8.1000004,-0.99,0.278611
TXS02,30.34771,-98.77726,2016-01-01,na,6280.0,4675.0,2.6400001,7.0599999,2.74,0.2854779
TXS02,30.34771,-98.77726,2016-01-02,na,6280.0,4675.0,11.1999998,5.0999999,1.88,0.2923448
TXS02,30.34771,-98.77726,2016-01-03,na,6280.0,4675.0,0.0,12.4499998,1.58,0.2992117
TXS02,30.34771,-98.77726,2016-01-04,na,6280.0,4675.0,0.0,12.8000002,-2.22,0.29059885
TXS02,30.34771,-98.77726,2016-01-05,na,6280.0,4675.0,1.15,11.4200001,-1.14,0.281986
TXS02,30.34771,-98.77726,2016-01-06,na,6280.0,4675.0,1.9299999,9.6599998,2.7,0.2591926
TXS02,30.34771,-98.77726,2016-01-07,na,6280.0,4675.0,0.0,20.6399994,6.9299998,0.27263505
TXS02,30.34771,-98.77726,2016-01-08,na,6280.0,4675.0,0.0,21.1100006,4.1799998,0.2860775
TXS02,30.34771,-98.77726,2016-01-09,na,6280.0,4675.0,0.0,12.8900003,1.63,0.2819872666666667
TXS02,30.34771,-98.77726,2016-01-10,na,6280.0,4675.0,0.0,8.9499998,-1.88,0.2778970333333333
TXS02,30.34771,-98.77726,2016-01-11,na,6280.0,4675.0,0.0,11.9099998,-3.1800001,0.2738068
TXS02,30.34771,-98.77726,2016-01-12,na,6280.0,4675.0,0.0,16.8799992,-2.4200001,0.2602014
TXS02,30.34771,-98.77726,2016-01-13,na,6280.0,4675.0,0.0,17.2000008,-1.28,0.246596
TXS02,30.34771,-98.77726,2016-01-14,na,6280.0,4675.0,0.0,18.6399994,2.1099999,0.2448193
TXS02,30.34771,-98.77726,2016-01-15,na,6280.0,4675.0,0.0,19.4300003,2.6600001,0.25416875
TXS02,30.34771,-98.77726,2016-01-16,na,6280.0,4675.0,0.0,16.4300003,0.73,0.2635182
TXS02,30.34771,-98.77726,2016-01-17,na,6280.0,4675.0,0.0,14.1400003,-3.6900001,0.2387185
TXS02,30.34771,-98.77726,2016-01-18,na,6280.0,4675.0,0.0,15.54,-2.6300001,0.2139188
TXS02,30.34771,-98.77726,2016-01-19,na,6280.0,4675.0,0.0,17.2299995,1.0,0.1891191
TXS02,30.34771,-98.77726,2016-01-20,na,6280.0,4675.0,0.0,16.0699997,3.8699999,0.1886835
TXS02,30.34771,-98.77726,2016-01-21,na,6280.0,4675.0,0.0,14.2799997,4.5700002,0.1882479
TXS02,30.34771,-98.77726,2016-01-22,na,6280.0,4675.0,0.0,10.6099997,0.52,0.19302716666666667
TXS02,30.34771,-98.77726,2016-01-23,na,6280.0,4675.0,0.0,14.71,-3.8199999,0.19780643333333334
TXS02,30.34771,-98.77726,2016-01-24,na,6280.0,4675.0,0.0,18.0400009,-0.53,0.2025857
TXS02,30.34771,-98.77726,2016-01-25,na,6280.0,4675.0,0.0,20.8799992,7.0100002,0.20172816666666668
TXS02,30.34771,-98.77726,2016-01-26,na,6280.0,4675.0,0.0,8.8999996,3.3499999,0.20087063333333333
TXS02,30.34771,-98.77726,2016-01-27,na,6280.0,4675.0,0.0,12.71,-0.48,0.2000131
TXS02,30.34771,-98.77726,2016-01-28,na,6280.0,4675.0,0.0,20.3400002,-3.24,0.1979008
TXS02,30.34771,-98.77726,2016-01-29,na,6280.0,4675.0,0.0,21.8099995,-0.18,0.1957885
TXS02,30.34771,-98.77726,2016-01-30,na,6280.0,4675.0,0.0,25.6299992,3.3,0.1922062
TXS02,30.34771,-98.77726,2016-01-31,na,6280.0,4675.0,0.0,26.7199993,6.8000002,0.1886239
TXS02,30.34771,-98.77726,2016-02-01,na,6280.0,4675.0,0.0,22.8199997,4.1999998,0.1850416
TXS02,30.34771,-98.77726,2016-02-02,na,6280.0,4675.0,0.0,18.0400009,4.0799999,0.17829463333333334
TXS02,30.34771,-98.77726,2016-02-03,na,6280.0,4675.0,0.0,11.4499998,0.23,0.17154766666666665
TXS02,30.34771,-98.77726,2016-02-04,na,6280.0,4675.0,0.0,12.9099998,-5.7600002,0.1648007
TXS02,30.34771,-98.77726,2016-02-05,na,6280.0,4675.0,0.0,13.1300001,-2.95,0.1644598
TXS02,30.34771,-98.77726,2016-02-06,na,6280.0,4675.0,0.0,13.2200003,-1.79,0.1641189
TXS02,30.34771,-98.77726,2016-02-07,na,6280.0,4675.0,0.0,18.7800007,-4.1900001,0.16157423333333334
TXS02,30.34771,-98.77726,2016-02-08,na,6280.0,4675.0,0.0,15.5100002,0.6,0.15902956666666668
TXS02,30.34771,-98.77726,2016-02-09,na,6280.0,4675.0,0.0,19.6000004,0.23,0.1564849
TXS02,30.34771,-98.77726,2016-02-10,na,6280.0,4675.0,0.0,22.8400002,0.09,0.1560975
TXS02,30.34771,-98.77726,2016-02-11,na,6280.0,4675.0,0.0,26.5499992,4.5300002,0.15571010000000002
TXS02,30.34771,-98.77726,2016-02-12,na,6280.0,4675.0,0.0,24.3500004,4.8200002,0.1553227
TXS02,30.34771,-98.77726,2016-02-13,na,6280.0,4675.0,0.0,21.7700005,4.8200002,0.14253195000000002
TXS02,30.34771,-98.77726,2016-02-14,na,6280.0,4675.0,0.0,19.8500004,9.3100004,0.1297412
TXS02,30.34771,-98.77726,2016-02-15,na,6280.0,4675.0,0.0,19.9699993,7.1300001,0.13802793333333332
TXS02,30.34771,-98.77726,2016-02-16,na,6280.0,4675.0,0.0,24.7800007,3.71,0.14631466666666668
TXS02,30.34771,-98.77726,2016-02-17,na,6280.0,4675.0,0.0,22.2000008,4.2199998,0.1546014
TXS02,30.34771,-98.77726,2016-02-18,na,6280.0,4675.0,0.0,23.5900002,8.6700001,0.1401628
TXS02,30.34771,-98.77726,2016-02-19,na,6280.0,4675.0,0.0,24.3500004,12.9099998,0.1257242
TXS02,30.34771,-98.77726,2016-02-20,na,6280.0,4675.0,0.0,23.3400002,14.7600002,0.1112856
TXS02,30.34771,-98.77726,2016-02-21,na,6280.0,4675.0,4.0999999,21.2199993,15.0200005,0.14474665
TXS02,30.34771,-98.77726,2016-02-22,na,6280.0,4675.0,28.5499992,19.5599995,10.71,0.1782077
TXS02,30.34771,-98.77726,2016-02-23,na,6280.0,4675.0,0.0,11.54,6.8299999,0.20556486666666665
