Unnamed: 0,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Flag,Ppt
2023-11-09 04:00:00,0.225,0.29,,,22.52,22.21,22.06,21.42,2156396544,0.0
2023-11-09 05:00:00,0.225,0.29,,,22.46,22.15,22.01,21.47,2156396544,0.0
2023-11-09 06:00:00,0.225,0.29,,,22.41,22.09,21.95,21.51,2156396544,0.0
2023-11-09 07:00:00,0.225,0.29,,,22.37,22.03,21.92,21.54,2156396544,0.0
2023-11-09 08:00:00,0.225,0.289,,,22.34,21.99,21.87,21.57,545783808,0.0
2023-11-09 09:00:00,0.225,0.289,,,22.32,21.96,21.84,21.59,2156396544,0.0
2023-11-09 10:00:00,0.225,0.289,,,22.24,21.92,21.8,21.61,2156396544,0.25
2023-11-09 11:00:00,0.225,0.288,,,22.05,21.82,21.76,21.64,2156396544,0.51
2023-11-09 12:00:00,0.225,0.288,,,21.93,21.71,21.71,21.66,2156396544,0.0
2023-11-09 13:00:00,0.225,0.288,,,21.9,21.63,21.65,21.67,2156396544,0.25
2023-11-09 14:00:00,0.225,0.288,,,21.95,21.61,21.59,21.69,2156396544,0.0
2023-11-09 15:00:00,0.225,0.288,,,21.87,21.59,21.57,21.7,2156396544,0.76
2023-11-09 16:00:00,0.225,0.288,,,21.69,21.5,21.52,21.71,2156396544,1.27
2023-11-09 17:00:00,0.225,0.287,,,21.5,21.36,21.47,21.71,2693267456,2.79
2023-11-09 18:00:00,0.225,0.287,,,21.22,21.2,21.39,21.72,2693267456,0.51
2023-11-09 19:00:00,0.225,0.286,,,20.93,21.0,21.29,21.73,2693267456,0.25
2023-11-09 20:00:00,0.225,0.286,,,20.63,20.79,21.18,21.73,2693267456,0.51
