ID,Latitude,Longitude,Date,DAYMET_Region,DAYMET_004_Line_Y_1000,DAYMET_004_Sample_X_1000,DAYMET_004_prcp,DAYMET_004_tmax,DAYMET_004_tmin
TXS03,30.30154,-98.70618,2017-04-09,na,6285.0,4682.0,0.0,25.2399998,16.0599995
TXS03,30.30154,-98.70618,2017-04-10,na,6285.0,4682.0,4.1999998,25.7800007,17.8700008
TXS03,30.30154,-98.70618,2017-04-11,na,6285.0,4682.0,8.4099998,21.6000004,16.4799995
TXS03,30.30154,-98.70618,2017-04-12,na,6285.0,4682.0,0.0,22.5699997,13.8800001
TXS03,30.30154,-98.70618,2017-04-13,na,6285.0,4682.0,5.3899999,24.6700001,15.3400002
TXS03,30.30154,-98.70618,2017-04-14,na,6285.0,4682.0,0.0,24.0900002,16.2099991
TXS03,30.30154,-98.70618,2017-04-15,na,6285.0,4682.0,0.0,25.6100006,16.7700005
TXS03,30.30154,-98.70618,2017-04-16,na,6285.0,4682.0,0.92,24.8500004,17.7099991
TXS03,30.30154,-98.70618,2017-04-17,na,6285.0,4682.0,0.0,23.8999996,15.3699999
TXS03,30.30154,-98.70618,2017-04-18,na,6285.0,4682.0,0.0,26.0,10.8000002
TXS03,30.30154,-98.70618,2017-04-19,na,6285.0,4682.0,0.0,27.3799992,14.2200003
TXS03,30.30154,-98.70618,2017-04-20,na,6285.0,4682.0,0.0,27.8099995,17.8600006
TXS03,30.30154,-98.70618,2017-04-21,na,6285.0,4682.0,0.95,28.5499992,18.3600006
TXS03,30.30154,-98.70618,2017-04-22,na,6285.0,4682.0,0.0,18.8199997,12.8100004
TXS03,30.30154,-98.70618,2017-04-23,na,6285.0,4682.0,0.0,21.75,7.25
TXS03,30.30154,-98.70618,2017-04-24,na,6285.0,4682.0,0.0,25.8500004,6.1500001
TXS03,30.30154,-98.70618,2017-04-25,na,6285.0,4682.0,0.0,29.6700001,9.6999998
TXS03,30.30154,-98.70618,2017-04-26,na,6285.0,4682.0,0.0,28.5200005,14.4099998
TXS03,30.30154,-98.70618,2017-04-27,na,6285.0,4682.0,0.0,27.4699993,7.8400002
TXS03,30.30154,-98.70618,2017-04-28,na,6285.0,4682.0,0.0,30.5799999,11.9700003
TXS03,30.30154,-98.70618,2017-04-29,na,6285.0,4682.0,4.0799999,29.3400002,17.1599998
TXS03,30.30154,-98.70618,2017-04-30,na,6285.0,4682.0,0.0,22.8099995,7.0300002
TXS03,30.30154,-98.70618,2017-05-01,na,6285.0,4682.0,0.0,29.6499996,6.8600001
TXS03,30.30154,-98.70618,2017-05-02,na,6285.0,4682.0,0.0,30.4899998,11.6999998
TXS03,30.30154,-98.70618,2017-05-03,na,6285.0,4682.0,0.0,31.7000008,15.4799995
TXS03,30.30154,-98.70618,2017-05-04,na,6285.0,4682.0,0.0,23.3799992,11.7200003
TXS03,30.30154,-98.70618,2017-05-05,na,6285.0,4682.0,0.0,27.4300003,6.3099999
TXS03,30.30154,-98.70618,2017-05-06,na,6285.0,4682.0,0.0,29.9200001,8.9099998
TXS03,30.30154,-98.70618,2017-05-07,na,6285.0,4682.0,0.0,28.4799995,11.96
TXS03,30.30154,-98.70618,2017-05-08,na,6285.0,4682.0,0.0,23.3099995,15.2700005
TXS03,30.30154,-98.70618,2017-05-09,na,6285.0,4682.0,2.4200001,21.5599995,18.4899998
TXS03,30.30154,-98.70618,2017-05-10,na,6285.0,4682.0,0.0,27.1800003,18.8500004
TXS03,30.30154,-98.70618,2017-05-11,na,6285.0,4682.0,0.0,27.5599995,18.6399994
TXS03,30.30154,-98.70618,2017-05-12,na,6285.0,4682.0,0.0,27.7199993,15.1700001
TXS03,30.30154,-98.70618,2017-05-13,na,6285.0,4682.0,0.0,30.1499996,10.4099998
TXS03,30.30154,-98.70618,2017-05-14,na,6285.0,4682.0,0.0,30.6599998,13.4499998
TXS03,30.30154,-98.70618,2017-05-15,na,6285.0,4682.0,0.0,30.2800007,15.6999998
TXS03,30.30154,-98.70618,2017-05-16,na,6285.0,4682.0,3.6199999,24.9300003,18.5799999
TXS03,30.30154,-98.70618,2017-05-17,na,6285.0,4682.0,0.0,31.5599995,17.0799999
TXS03,30.30154,-98.70618,2017-05-18,na,6285.0,4682.0,0.0,31.0599995,19.1900005
TXS03,30.30154,-98.70618,2017-05-19,na,6285.0,4682.0,24.3700008,30.2600002,21.9799995
TXS03,30.30154,-98.70618,2017-05-20,na,6285.0,4682.0,12.9499998,25.1900005,16.3999996
TXS03,30.30154,-98.70618,2017-05-21,na,6285.0,4682.0,5.3400002,20.7900009,15.6599998
TXS03,30.30154,-98.70618,2017-05-22,na,6285.0,4682.0,0.0,21.5599995,14.1099997
TXS03,30.30154,-98.70618,2017-05-23,na,6285.0,4682.0,2.7,25.3999996,13.5
TXS03,30.30154,-98.70618,2017-05-24,na,6285.0,4682.0,0.0,28.5499992,8.3800001
TXS03,30.30154,-98.70618,2017-05-25,na,6285.0,4682.0,0.0,32.2299995,13.29
TXS03,30.30154,-98.70618,2017-05-26,na,6285.0,4682.0,0.0,30.4799995,19.6100006
TXS03,30.30154,-98.70618,2017-05-27,na,6285.0,4682.0,0.0,33.3499985,22.5499992
TXS03,30.30154,-98.70618,2017-05-28,na,6285.0,4682.0,15.9899998,31.3600006,19.9899998
TXS03,30.30154,-98.70618,2017-05-29,na,6285.0,4682.0,0.0,27.9200001,18.3999996
TXS03,30.30154,-98.70618,2017-05-30,na,6285.0,4682.0,0.0,27.1000004,18.5
TXS03,30.30154,-98.70618,2017-05-31,na,6285.0,4682.0,1.42,24.7199993,16.6499996
TXS03,30.30154,-98.70618,2017-06-01,na,6285.0,4682.0,0.0,28.9899998,16.2099991
TXS03,30.30154,-98.70618,2017-06-02,na,6285.0,4682.0,3.8699999,29.9799995,19.4599991
TXS03,30.30154,-98.70618,2017-06-03,na,6285.0,4682.0,15.5,29.4400005,18.9599991
TXS03,30.30154,-98.70618,2017-06-04,na,6285.0,4682.0,3.1600001,29.4500008,16.9699993
TXS03,30.30154,-98.70618,2017-06-05,na,6285.0,4682.0,7.1199999,29.3700008,17.1200008
TXS03,30.30154,-98.70618,2017-06-06,na,6285.0,4682.0,0.0,30.3400002,19.0499992
TXS03,30.30154,-98.70618,2017-06-07,na,6285.0,4682.0,0.0,31.9400005,17.2900009
TXS03,30.30154,-98.70618,2017-06-08,na,6285.0,4682.0,0.0,32.4799995,18.0200005
TXS03,30.30154,-98.70618,2017-06-09,na,6285.0,4682.0,0.0,31.1399994,20.1200008
TXS03,30.30154,-98.70618,2017-06-10,na,6285.0,4682.0,0.0,30.2299995,18.8799992
TXS03,30.30154,-98.70618,2017-06-11,na,6285.0,4682.0,0.0,31.0100002,20.3799992
TXS03,30.30154,-98.70618,2017-06-12,na,6285.0,4682.0,0.0,31.7299995,19.8400002
TXS03,30.30154,-98.70618,2017-06-13,na,6285.0,4682.0,0.0,32.6199989,21.3099995
TXS03,30.30154,-98.70618,2017-06-14,na,6285.0,4682.0,0.0,32.0699997,22.6700001
TXS03,30.30154,-98.70618,2017-06-15,na,6285.0,4682.0,0.0,34.0699997,22.3199997
TXS03,30.30154,-98.70618,2017-06-16,na,6285.0,4682.0,0.0,34.3899994,22.9200001
TXS03,30.30154,-98.70618,2017-06-17,na,6285.0,4682.0,0.0,35.5400009,21.9799995
TXS03,30.30154,-98.70618,2017-06-18,na,6285.0,4682.0,0.0,35.1899986,22.3299999
TXS03,30.30154,-98.70618,2017-06-19,na,6285.0,4682.0,0.0,29.5,21.5400009
TXS03,30.30154,-98.70618,2017-06-20,na,6285.0,4682.0,0.0,33.5800018,19.9799995
TXS03,30.30154,-98.70618,2017-06-21,na,6285.0,4682.0,0.0,33.5099983,18.4400005
TXS03,30.30154,-98.70618,2017-06-22,na,6285.0,4682.0,0.0,35.5600014,17.5799999
TXS03,30.30154,-98.70618,2017-06-23,na,6285.0,4682.0,0.0,37.1100006,20.4799995
TXS03,30.30154,-98.70618,2017-06-24,na,6285.0,4682.0,29.0499992,28.6000004,21.2800007
TXS03,30.30154,-98.70618,2017-06-25,na,6285.0,4682.0,0.0,30.7000008,19.1100006
TXS03,30.30154,-98.70618,2017-06-26,na,6285.0,4682.0,15.9700003,30.5200005,20.3099995
TXS03,30.30154,-98.70618,2017-06-27,na,6285.0,4682.0,6.8699999,29.5100002,19.5100002
TXS03,30.30154,-98.70618,2017-06-28,na,6285.0,4682.0,0.0,31.2099991,19.6299992
TXS03,30.30154,-98.70618,2017-06-29,na,6285.0,4682.0,0.0,34.0900002,21.0400009
TXS03,30.30154,-98.70618,2017-06-30,na,6285.0,4682.0,0.0,33.7400017,23.4899998
TXS03,30.30154,-98.70618,2017-07-01,na,6285.0,4682.0,3.0,33.2000008,22.7000008
TXS03,30.30154,-98.70618,2017-07-02,na,6285.0,4682.0,0.0,33.9300003,21.2999992
TXS03,30.30154,-98.70618,2017-07-03,na,6285.0,4682.0,0.0,34.0499992,21.8199997
TXS03,30.30154,-98.70618,2017-07-04,na,6285.0,4682.0,0.0,34.8899994,22.6599998
TXS03,30.30154,-98.70618,2017-07-05,na,6285.0,4682.0,0.0,34.3499985,22.9300003
TXS03,30.30154,-98.70618,2017-07-06,na,6285.0,4682.0,0.0,34.0099983,21.8099995
TXS03,30.30154,-98.70618,2017-07-07,na,6285.0,4682.0,0.0,34.2200012,20.5400009
TXS03,30.30154,-98.70618,2017-07-08,na,6285.0,4682.0,0.0,35.0,20.9400005
TXS03,30.30154,-98.70618,2017-07-09,na,6285.0,4682.0,0.0,35.6100006,22.2399998
TXS03,30.30154,-98.70618,2017-07-10,na,6285.0,4682.0,0.0,34.9300003,21.5400009
TXS03,30.30154,-98.70618,2017-07-11,na,6285.0,4682.0,0.0,35.0499992,22.2000008
TXS03,30.30154,-98.70618,2017-07-12,na,6285.0,4682.0,0.0,33.0,22.5799999
TXS03,30.30154,-98.70618,2017-07-13,na,6285.0,4682.0,0.0,34.5499992,21.7199993
TXS03,30.30154,-98.70618,2017-07-14,na,6285.0,4682.0,0.0,35.1399994,21.8500004
TXS03,30.30154,-98.70618,2017-07-15,na,6285.0,4682.0,6.1700001,35.2099991,21.6200008
TXS03,30.30154,-98.70618,2017-07-16,na,6285.0,4682.0,0.0,35.2400017,19.8799992
TXS03,30.30154,-98.70618,2017-07-17,na,6285.0,4682.0,0.0,32.9399986,21.1800003
TXS03,30.30154,-98.70618,2017-07-18,na,6285.0,4682.0,0.0,33.9700012,21.0900002
TXS03,30.30154,-98.70618,2017-07-19,na,6285.0,4682.0,0.0,35.1599998,21.6399994
TXS03,30.30154,-98.70618,2017-07-20,na,6285.0,4682.0,0.0,36.3600006,22.3999996
TXS03,30.30154,-98.70618,2017-07-21,na,6285.0,4682.0,0.0,36.5200005,22.3600006
TXS03,30.30154,-98.70618,2017-07-22,na,6285.0,4682.0,0.0,36.3199997,22.3799992
TXS03,30.30154,-98.70618,2017-07-23,na,6285.0,4682.0,33.0099983,35.6399994,21.8500004
TXS03,30.30154,-98.70618,2017-07-24,na,6285.0,4682.0,0.0,34.4500008,20.2299995
TXS03,30.30154,-98.70618,2017-07-25,na,6285.0,4682.0,0.0,34.4399986,21.9500008
TXS03,30.30154,-98.70618,2017-07-26,na,6285.0,4682.0,0.0,35.3100014,22.4099998
TXS03,30.30154,-98.70618,2017-07-27,na,6285.0,4682.0,0.0,35.5,20.4699993
TXS03,30.30154,-98.70618,2017-07-28,na,6285.0,4682.0,0.0,36.6100006,21.4899998
TXS03,30.30154,-98.70618,2017-07-29,na,6285.0,4682.0,0.0,38.0699997,21.9599991
TXS03,30.30154,-98.70618,2017-07-30,na,6285.0,4682.0,0.0,37.8499985,22.8899994
TXS03,30.30154,-98.70618,2017-07-31,na,6285.0,4682.0,0.0,34.1100006,22.8600006
TXS03,30.30154,-98.70618,2017-08-01,na,6285.0,4682.0,0.0,33.7700005,20.7700005
TXS03,30.30154,-98.70618,2017-08-02,na,6285.0,4682.0,1.9299999,28.4099998,21.8999996
TXS03,30.30154,-98.70618,2017-08-03,na,6285.0,4682.0,0.0,31.3700008,21.9899998
TXS03,30.30154,-98.70618,2017-08-04,na,6285.0,4682.0,0.0,34.6399994,20.3799992
TXS03,30.30154,-98.70618,2017-08-05,na,6285.0,4682.0,0.0,35.4799995,21.8400002
TXS03,30.30154,-98.70618,2017-08-06,na,6285.0,4682.0,88.8000031,34.6399994,22.6599998
TXS03,30.30154,-98.70618,2017-08-07,na,6285.0,4682.0,7.0,29.4500008,19.4799995
TXS03,30.30154,-98.70618,2017-08-08,na,6285.0,4682.0,0.0,30.2299995,20.7299995
TXS03,30.30154,-98.70618,2017-08-09,na,6285.0,4682.0,0.0,31.7600002,20.4300003
TXS03,30.30154,-98.70618,2017-08-10,na,6285.0,4682.0,0.0,33.5299988,21.3199997
TXS03,30.30154,-98.70618,2017-08-11,na,6285.0,4682.0,0.0,33.4700012,21.9799995
TXS03,30.30154,-98.70618,2017-08-12,na,6285.0,4682.0,0.0,34.7000008,23.0699997
TXS03,30.30154,-98.70618,2017-08-13,na,6285.0,4682.0,0.0,35.0,22.5499992
TXS03,30.30154,-98.70618,2017-08-14,na,6285.0,4682.0,0.0,34.1599998,22.6299992
TXS03,30.30154,-98.70618,2017-08-15,na,6285.0,4682.0,0.0,33.6399994,22.1800003
TXS03,30.30154,-98.70618,2017-08-16,na,6285.0,4682.0,0.0,33.7299995,23.3500004
TXS03,30.30154,-98.70618,2017-08-17,na,6285.0,4682.0,0.0,34.6800003,23.7099991
TXS03,30.30154,-98.70618,2017-08-18,na,6285.0,4682.0,0.0,35.0800018,22.7600002
TXS03,30.30154,-98.70618,2017-08-19,na,6285.0,4682.0,0.0,35.6199989,21.8799992
TXS03,30.30154,-98.70618,2017-08-20,na,6285.0,4682.0,0.0,34.5699997,21.3700008
TXS03,30.30154,-98.70618,2017-08-21,na,6285.0,4682.0,0.0,32.9500008,21.2199993
TXS03,30.30154,-98.70618,2017-08-22,na,6285.0,4682.0,0.0,34.8800011,21.2399998
TXS03,30.30154,-98.70618,2017-08-23,na,6285.0,4682.0,6.1500001,32.6399994,20.5699997
TXS03,30.30154,-98.70618,2017-08-24,na,6285.0,4682.0,0.0,31.2999992,21.4799995
TXS03,30.30154,-98.70618,2017-08-25,na,6285.0,4682.0,9.9499998,29.7900009,21.3099995
TXS03,30.30154,-98.70618,2017-08-26,na,6285.0,4682.0,27.2000008,25.9300003,20.5799999
TXS03,30.30154,-98.70618,2017-08-27,na,6285.0,4682.0,5.6199999,23.3700008,20.3999996
TXS03,30.30154,-98.70618,2017-08-28,na,6285.0,4682.0,0.0,28.1700001,19.2800007
TXS03,30.30154,-98.70618,2017-08-29,na,6285.0,4682.0,0.0,29.2800007,19.4699993
TXS03,30.30154,-98.70618,2017-08-30,na,6285.0,4682.0,0.0,29.4300003,17.7700005
TXS03,30.30154,-98.70618,2017-08-31,na,6285.0,4682.0,0.0,30.3500004,15.3699999
TXS03,30.30154,-98.70618,2017-09-01,na,6285.0,4682.0,0.0,31.9200001,15.79
TXS03,30.30154,-98.70618,2017-09-02,na,6285.0,4682.0,0.0,32.5299988,17.3099995
TXS03,30.30154,-98.70618,2017-09-03,na,6285.0,4682.0,0.0,31.8500004,18.3400002
TXS03,30.30154,-98.70618,2017-09-04,na,6285.0,4682.0,0.0,31.3999996,17.7099991
TXS03,30.30154,-98.70618,2017-09-05,na,6285.0,4682.0,0.0,33.3300018,18.4099998
TXS03,30.30154,-98.70618,2017-09-06,na,6285.0,4682.0,0.0,27.2999992,17.4599991
TXS03,30.30154,-98.70618,2017-09-07,na,6285.0,4682.0,0.0,27.3700008,10.9099998
TXS03,30.30154,-98.70618,2017-09-08,na,6285.0,4682.0,0.0,27.5100002,11.1199999
TXS03,30.30154,-98.70618,2017-09-09,na,6285.0,4682.0,0.0,27.8199997,12.2399998
TXS03,30.30154,-98.70618,2017-09-10,na,6285.0,4682.0,0.0,27.8099995,12.2299995
TXS03,30.30154,-98.70618,2017-09-11,na,6285.0,4682.0,0.0,28.5599995,12.3000002
TXS03,30.30154,-98.70618,2017-09-12,na,6285.0,4682.0,0.0,31.8999996,11.8699999
TXS03,30.30154,-98.70618,2017-09-13,na,6285.0,4682.0,0.0,35.0600014,13.5799999
TXS03,30.30154,-98.70618,2017-09-14,na,6285.0,4682.0,0.0,34.6300011,16.7399998
TXS03,30.30154,-98.70618,2017-09-15,na,6285.0,4682.0,0.0,33.2900009,19.7199993
TXS03,30.30154,-98.70618,2017-09-16,na,6285.0,4682.0,0.0,33.2000008,20.3199997
TXS03,30.30154,-98.70618,2017-09-17,na,6285.0,4682.0,0.0,32.7799988,20.1900005
TXS03,30.30154,-98.70618,2017-09-18,na,6285.0,4682.0,0.0,33.7000008,19.9599991
TXS03,30.30154,-98.70618,2017-09-19,na,6285.0,4682.0,0.0,32.7299995,20.8700008
TXS03,30.30154,-98.70618,2017-09-20,na,6285.0,4682.0,0.0,33.8699989,22.6499996
TXS03,30.30154,-98.70618,2017-09-21,na,6285.0,4682.0,0.0,33.3400002,22.6100006
TXS03,30.30154,-98.70618,2017-09-22,na,6285.0,4682.0,0.0,32.2999992,22.3299999
TXS03,30.30154,-98.70618,2017-09-23,na,6285.0,4682.0,0.0,31.3999996,21.0699997
TXS03,30.30154,-98.70618,2017-09-24,na,6285.0,4682.0,2.9200001,30.9099998,21.3500004
TXS03,30.30154,-98.70618,2017-09-25,na,6285.0,4682.0,8.0900002,28.2600002,21.6900005
TXS03,30.30154,-98.70618,2017-09-26,na,6285.0,4682.0,13.9799995,24.2999992,20.3600006
TXS03,30.30154,-98.70618,2017-09-27,na,6285.0,4682.0,27.5300007,23.8700008,20.1599998
TXS03,30.30154,-98.70618,2017-09-28,na,6285.0,4682.0,16.8099995,21.7800007,19.6900005
TXS03,30.30154,-98.70618,2017-09-29,na,6285.0,4682.0,14.7600002,21.9200001,18.4599991
TXS03,30.30154,-98.70618,2017-09-30,na,6285.0,4682.0,0.0,27.0900002,16.0599995
TXS03,30.30154,-98.70618,2017-10-01,na,6285.0,4682.0,0.0,28.7999992,14.9700003
TXS03,30.30154,-98.70618,2017-10-02,na,6285.0,4682.0,0.0,28.9599991,16.7999992
TXS03,30.30154,-98.70618,2017-10-03,na,6285.0,4682.0,9.79,27.7099991,19.6000004
TXS03,30.30154,-98.70618,2017-10-04,na,6285.0,4682.0,0.0,28.0499992,20.6599998
TXS03,30.30154,-98.70618,2017-10-05,na,6285.0,4682.0,0.0,29.2299995,18.8799992
TXS03,30.30154,-98.70618,2017-10-06,na,6285.0,4682.0,0.0,29.1200008,18.4300003
TXS03,30.30154,-98.70618,2017-10-07,na,6285.0,4682.0,0.0,27.3999996,18.3600006
TXS03,30.30154,-98.70618,2017-10-08,na,6285.0,4682.0,0.0,30.7800007,15.1800003
TXS03,30.30154,-98.70618,2017-10-09,na,6285.0,4682.0,0.0,31.8299999,16.4500008
TXS03,30.30154,-98.70618,2017-10-10,na,6285.0,4682.0,0.0,19.8400002,11.8999996
TXS03,30.30154,-98.70618,2017-10-11,na,6285.0,4682.0,0.0,25.0400009,11.0299997
TXS03,30.30154,-98.70618,2017-10-12,na,6285.0,4682.0,0.0,27.8299999,12.0200005
TXS03,30.30154,-98.70618,2017-10-13,na,6285.0,4682.0,0.0,29.8199997,15.1000004
TXS03,30.30154,-98.70618,2017-10-14,na,6285.0,4682.0,0.0,29.8600006,19.7399998
TXS03,30.30154,-98.70618,2017-10-15,na,6285.0,4682.0,0.0,22.9899998,16.7299995
TXS03,30.30154,-98.70618,2017-10-16,na,6285.0,4682.0,0.0,22.4899998,8.7200003
TXS03,30.30154,-98.70618,2017-10-17,na,6285.0,4682.0,0.0,25.2099991,4.4400001
TXS03,30.30154,-98.70618,2017-10-18,na,6285.0,4682.0,0.0,26.4899998,5.5
TXS03,30.30154,-98.70618,2017-10-19,na,6285.0,4682.0,0.0,25.5699997,7.7800002
TXS03,30.30154,-98.70618,2017-10-20,na,6285.0,4682.0,0.0,26.0100002,11.8900003
TXS03,30.30154,-98.70618,2017-10-21,na,6285.0,4682.0,4.21,28.5799999,17.7299995
TXS03,30.30154,-98.70618,2017-10-22,na,6285.0,4682.0,0.0,23.8700008,13.6499996
TXS03,30.30154,-98.70618,2017-10-23,na,6285.0,4682.0,0.0,26.9699993,7.0300002
TXS03,30.30154,-98.70618,2017-10-24,na,6285.0,4682.0,0.0,22.7999992,7.3200002
TXS03,30.30154,-98.70618,2017-10-25,na,6285.0,4682.0,0.0,25.6599998,4.5599999
TXS03,30.30154,-98.70618,2017-10-26,na,6285.0,4682.0,0.0,26.0100002,6.2199998
TXS03,30.30154,-98.70618,2017-10-27,na,6285.0,4682.0,0.0,15.6899996,5.3400002
TXS03,30.30154,-98.70618,2017-10-28,na,6285.0,4682.0,0.0,16.2000008,1.08
TXS03,30.30154,-98.70618,2017-10-29,na,6285.0,4682.0,0.0,21.7199993,-0.59
TXS03,30.30154,-98.70618,2017-10-30,na,6285.0,4682.0,0.0,24.3999996,3.1199999
TXS03,30.30154,-98.70618,2017-10-31,na,6285.0,4682.0,0.0,16.1900005,6.8400002
TXS03,30.30154,-98.70618,2017-11-01,na,6285.0,4682.0,0.0,29.8099995,10.0600004
TXS03,30.30154,-98.70618,2017-11-02,na,6285.0,4682.0,0.0,29.3700008,13.3699999
TXS03,30.30154,-98.70618,2017-11-03,na,6285.0,4682.0,0.0,28.6599998,16.0699997
TXS03,30.30154,-98.70618,2017-11-04,na,6285.0,4682.0,0.0,28.0599995,18.1499996
TXS03,30.30154,-98.70618,2017-11-05,na,6285.0,4682.0,0.0,28.6000004,18.2299995
TXS03,30.30154,-98.70618,2017-11-06,na,6285.0,4682.0,0.0,28.6299992,16.7600002
TXS03,30.30154,-98.70618,2017-11-07,na,6285.0,4682.0,0.0,25.7600002,14.2399998
TXS03,30.30154,-98.70618,2017-11-08,na,6285.0,4682.0,6.1700001,10.79,5.8299999
TXS03,30.30154,-98.70618,2017-11-09,na,6285.0,4682.0,0.0,11.1499996,4.4099998
TXS03,30.30154,-98.70618,2017-11-10,na,6285.0,4682.0,0.0,14.1999998,6.3600001
TXS03,30.30154,-98.70618,2017-11-11,na,6285.0,4682.0,1.14,20.0100002,10.2399998
TXS03,30.30154,-98.70618,2017-11-12,na,6285.0,4682.0,2.75,20.6200008,14.0100002
TXS03,30.30154,-98.70618,2017-11-13,na,6285.0,4682.0,0.0,22.1900005,16.0900002
TXS03,30.30154,-98.70618,2017-11-14,na,6285.0,4682.0,0.0,20.8400002,14.3500004
TXS03,30.30154,-98.70618,2017-11-15,na,6285.0,4682.0,0.0,22.9599991,16.0799999
TXS03,30.30154,-98.70618,2017-11-16,na,6285.0,4682.0,0.0,26.1399994,14.96
TXS03,30.30154,-98.70618,2017-11-17,na,6285.0,4682.0,0.0,25.5200005,17.0499992
TXS03,30.30154,-98.70618,2017-11-18,na,6285.0,4682.0,0.0,24.9300003,13.4700003
TXS03,30.30154,-98.70618,2017-11-19,na,6285.0,4682.0,0.0,15.54,1.24
TXS03,30.30154,-98.70618,2017-11-20,na,6285.0,4682.0,0.0,18.4200001,0.74
TXS03,30.30154,-98.70618,2017-11-21,na,6285.0,4682.0,0.0,22.3099995,4.0999999
TXS03,30.30154,-98.70618,2017-11-22,na,6285.0,4682.0,0.0,16.2099991,3.99
TXS03,30.30154,-98.70618,2017-11-23,na,6285.0,4682.0,0.0,21.5599995,-0.79
TXS03,30.30154,-98.70618,2017-11-24,na,6285.0,4682.0,0.0,24.0200005,2.4400001
TXS03,30.30154,-98.70618,2017-11-25,na,6285.0,4682.0,0.0,25.5900002,5.7399998
TXS03,30.30154,-98.70618,2017-11-26,na,6285.0,4682.0,0.0,24.0200005,7.3000002
TXS03,30.30154,-98.70618,2017-11-27,na,6285.0,4682.0,0.0,23.0799999,7.7399998
TXS03,30.30154,-98.70618,2017-11-28,na,6285.0,4682.0,0.0,24.0400009,9.54
TXS03,30.30154,-98.70618,2017-11-29,na,6285.0,4682.0,0.0,20.8400002,7.8299999
TXS03,30.30154,-98.70618,2017-11-30,na,6285.0,4682.0,0.0,23.0499992,4.5599999
TXS03,30.30154,-98.70618,2017-12-01,na,6285.0,4682.0,0.0,23.6200008,8.0799999
TXS03,30.30154,-98.70618,2017-12-02,na,6285.0,4682.0,0.0,22.8400002,9.8500004
TXS03,30.30154,-98.70618,2017-12-03,na,6285.0,4682.0,0.0,22.5599995,11.6300001
TXS03,30.30154,-98.70618,2017-12-04,na,6285.0,4682.0,0.0,25.6800003,15.8999996
TXS03,30.30154,-98.70618,2017-12-05,na,6285.0,4682.0,20.2099991,14.6099997,7.6599998
TXS03,30.30154,-98.70618,2017-12-06,na,6285.0,4682.0,24.2099991,3.5899999,1.52
TXS03,30.30154,-98.70618,2017-12-07,na,6285.0,4682.0,0.14,5.5500002,0.38
TXS03,30.30154,-98.70618,2017-12-08,na,6285.0,4682.0,0.0,11.3199997,-4.2800002
TXS03,30.30154,-98.70618,2017-12-09,na,6285.0,4682.0,0.0,17.2399998,-2.26
TXS03,30.30154,-98.70618,2017-12-10,na,6285.0,4682.0,0.0,19.6000004,-1.41
TXS03,30.30154,-98.70618,2017-12-11,na,6285.0,4682.0,0.0,21.3799992,0.3
TXS03,30.30154,-98.70618,2017-12-12,na,6285.0,4682.0,0.0,14.6499996,1.89
TXS03,30.30154,-98.70618,2017-12-13,na,6285.0,4682.0,0.0,15.79,-0.93
TXS03,30.30154,-98.70618,2017-12-14,na,6285.0,4682.0,0.0,15.4300003,1.5
TXS03,30.30154,-98.70618,2017-12-15,na,6285.0,4682.0,0.0,13.6800003,3.02
TXS03,30.30154,-98.70618,2017-12-16,na,6285.0,4682.0,5.1799998,9.9399996,2.23
TXS03,30.30154,-98.70618,2017-12-17,na,6285.0,4682.0,0.66,17.8799992,3.76
TXS03,30.30154,-98.70618,2017-12-18,na,6285.0,4682.0,3.3599999,14.1899996,6.3000002
TXS03,30.30154,-98.70618,2017-12-19,na,6285.0,4682.0,1.6,18.0599995,9.1999998
TXS03,30.30154,-98.70618,2017-12-20,na,6285.0,4682.0,0.0,23.2099991,6.8400002
TXS03,30.30154,-98.70618,2017-12-21,na,6285.0,4682.0,1.5700001,24.9200001,5.8899999
TXS03,30.30154,-98.70618,2017-12-22,na,6285.0,4682.0,2.28,17.5200005,3.23
TXS03,30.30154,-98.70618,2017-12-23,na,6285.0,4682.0,0.0,13.0500002,1.01
TXS03,30.30154,-98.70618,2017-12-24,na,6285.0,4682.0,0.0,15.21,0.12
TXS03,30.30154,-98.70618,2017-12-25,na,6285.0,4682.0,0.0,11.3800001,-1.83
TXS03,30.30154,-98.70618,2017-12-26,na,6285.0,4682.0,0.58,9.3299999,0.35
TXS03,30.30154,-98.70618,2017-12-27,na,6285.0,4682.0,0.0,2.6400001,-0.05
TXS03,30.30154,-98.70618,2017-12-28,na,6285.0,4682.0,0.0,9.0900002,-0.62
TXS03,30.30154,-98.70618,2017-12-29,na,6285.0,4682.0,0.0,11.5299997,1.02
TXS03,30.30154,-98.70618,2017-12-30,na,6285.0,4682.0,0.0,13.5,3.3800001
TXS03,30.30154,-98.70618,2017-12-31,na,6285.0,4682.0,0.0,3.24,-1.4299999
TXS03,30.30154,-98.70618,2018-01-01,na,6285.0,4682.0,0.0,-3.75,-7.6999998
TXS03,30.30154,-98.70618,2018-01-02,na,6285.0,4682.0,0.0,-0.84,-6.3099999
TXS03,30.30154,-98.70618,2018-01-03,na,6285.0,4682.0,0.0,11.4899998,-8.1099997
TXS03,30.30154,-98.70618,2018-01-04,na,6285.0,4682.0,0.0,12.3000002,-5.8200002
TXS03,30.30154,-98.70618,2018-01-05,na,6285.0,4682.0,0.0,14.75,-1.8200001
